"iso3c_producing","diet","fcr_type","source_ingredient","FAOSTAT_name","FAO_code","total_crop_demand_ms","total_crop_demand_ge","total_crop_demand_econ"
"SLE","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.272452392583901,0.272452392583901,0.272452392583901
"SLE","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.325429246697437,0.346741141231677,0.145882076105748
"SLE","plant-dominant","regular","linseed oil","Linseed",333,0.00150897095849431,0.00243449269464098,0.0022104780384723
"SLE","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.222591824006455,0.222591824006455,0.222591824006455
"SLE","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.127655070153099,0.158412304825583,0.273433334672037
"SLE","plant-dominant","regular","soy oil","Soya beans",236,0.00000290539020067496,0.00000492412787569279,0.0000048046223693221
"SLE","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.000183735741944384,0.000158418095887114,0.000161295549417436
"SLV","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000196559780781959,0.000247473748543997,0.000104016684695252
"SLV","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.120565976437558,0.120565976437558,0.120565976437558
"SLV","fish-dominant","efficient","soybean meal","Soya beans",236,0.269784592638036,0.203941287614848,0.227718446113419
"SLV","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.000218399756424399,0.000274970831715552,0.000115574094105835
"SLV","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.133962196041732,0.133962196041732,0.133962196041732
"SLV","fish-dominant","regular","soybean meal","Soya beans",236,0.299760658486706,0.226601430683164,0.253020495681577
"SLV","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.000866901432214061,0.00176294336120126,0.00312415319735056
"SLV","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000343979616368428,0.0000433079059951995,0.000018202919821669
"SLV","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.217018757587605,0.217018757587605,0.217018757587605
"SLV","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.25921684934075,0.276192588954542,0.116200656601026
"SLV","plant-dominant","efficient","linseed oil","Linseed",333,0.0115429239186321,0.0186227334572074,0.0169091258372213
"SLV","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.177302906525821,0.177302906525821,0.177302906525821
"SLV","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.10168214880276,0.126181463314734,0.217800115501968
"SLV","plant-dominant","efficient","soy oil","Soya beans",236,0.00645356055597382,0.0109376556112014,0.0106722055446471
"SLV","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.408120649907678,0.351884154745222,0.358275661332054
"SLV","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.000963223813571179,0.00195882595689029,0.00347128133038951
"SLV","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000382199573742698,0.0000481198955502216,0.0000202254664685211
"SLV","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.241131952875117,0.241131952875117,0.241131952875117
"SLV","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.288018721489723,0.306880654393935,0.129111840667807
"SLV","plant-dominant","regular","linseed oil","Linseed",333,0.0128254710207023,0.0206919260635638,0.0187879175969126
"SLV","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.197003229473135,0.197003229473135,0.197003229473135
"SLV","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.1129801653364,0.14020162590526,0.24200012833552
"SLV","plant-dominant","regular","soy oil","Soya beans",236,0.00717062283997091,0.0121529506791127,0.011858006160719
"SLV","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.453467388786309,0.390982394161358,0.398084068146727
"SOM","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000166222822666468,0.0000209278748964755,0.00000879627910942382
"SOM","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.143714330113305,0.143714330113305,0.143714330113305
"SOM","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000184692025184964,0.0000232531943294172,0.00000977364345491536
"SOM","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.159682589014783,0.159682589014783,0.159682589014783
"SOM","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.0000235518445274386,0.0000478953735808797,0.0000848765126572452
"SOM","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000290889939666319,0.00000366237810688321,0.00000153934884414917
"SOM","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.258685794203949,0.258685794203949,0.258685794203949
"SOM","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.308985809743605,0.329220847180037,0.138510880229892
"SOM","plant-dominant","efficient","linseed oil","Linseed",333,0.000313596378344137,0.000505939552943059,0.000459384525177247
"SOM","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.211344603107801,0.211344603107801,0.211344603107801
"SOM","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.121204856722064,0.150407975855322,0.259617170804209
"SOM","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.0000261687161415985,0.000053217081756533,0.000094307236285828
"SOM","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000323211044073688,0.00000406930900764802,0.00000171038760461019
"SOM","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.28742866022661,0.28742866022661,0.28742866022661
"SOM","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.343317566381784,0.365800941311152,0.153900978033213
"SOM","plant-dominant","regular","linseed oil","Linseed",333,0.000348440420382375,0.000562155058825621,0.000510427250196941
"SOM","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.234827336786446,0.234827336786446,0.234827336786446
"SOM","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.134672063024516,0.167119973172579,0.288463523115787
"SRB","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,26.5342136244114,33.4072478315615,14.041534444264
"SRB","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0146780713544719,0.0146780713544719,0.0146780713544719
"SRB","fish-dominant","efficient","soybean meal","Soya beans",236,73.7560724533208,55.7552536208976,62.255661252803
"SRB","fish-dominant","efficient","wheat","Wheat",15,0.0494007112291038,0.0494007112291038,0.0494007112291038
"SRB","fish-dominant","efficient","wheat gluten","Wheat",15,0.091744177996907,0.102222292753469,0.234365277696628
"SRB","fish-dominant","regular","corn gluten meal","Maize (corn)",56,29.4824595826794,37.1191642572905,15.6017049380711
"SRB","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0163089681716355,0.0163089681716355,0.0163089681716355
"SRB","fish-dominant","regular","soybean meal","Soya beans",236,81.9511916148009,61.9502818009974,69.1729569475589
"SRB","fish-dominant","regular","wheat","Wheat",15,0.0548896791434486,0.0548896791434486,0.0548896791434486
"SRB","fish-dominant","regular","wheat gluten","Wheat",15,0.101937975552119,0.113580325281632,0.260405864107364
"SRB","plant-dominant","efficient","canola oil","Rape or colza seed",270,0.00596024485128792,0.00939303718913958,0.00998812672156059
"SRB","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.000209099238626681,0.000425227252915785,0.000753555168608611
"SRB","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,4.643487384272,5.84626837052325,2.4572685277462
"SRB","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0264205284380495,0.0264205284380495,0.0264205284380495
"SRB","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.0315578534121147,0.0336245319619725,0.0141466239433618
"SRB","plant-dominant","efficient","linseed oil","Linseed",333,0.00278418804401708,0.00449185944600927,0.00407853212259161
"SRB","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.021585399050694,0.021585399050694,0.021585399050694
"SRB","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.0123790963230486,0.0153617179312985,0.0265156533444226
"SRB","plant-dominant","efficient","soy oil","Soya beans",236,1.76433085112063,2.99023199153408,2.91766092974706
"SRB","plant-dominant","efficient","soy protein concentrate","Soya beans",236,111.57559418033,96.2011690837569,97.9485350778437
"SRB","plant-dominant","efficient","sunflower meal","Sunflower seed",267,48.1106147537351,25.7885658824664,19.9556201932803
"SRB","plant-dominant","efficient","wheat","Wheat",15,0.0458720889984535,0.0458720889984535,0.0458720889984535
"SRB","plant-dominant","efficient","wheat gluten","Wheat",15,0.0691609957207453,0.0770598822295382,0.176675363186689
"SRB","plant-dominant","regular","canola oil","Rape or colza seed",270,0.0066224942792088,0.0104367079879329,0.0110979185795118
"SRB","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.000232332487362979,0.000472474725461984,0.000837283520676235
"SRB","plant-dominant","regular","corn gluten meal","Maize (corn)",56,5.15943042696889,6.49585374502584,2.73029836416244
"SRB","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0293561427089439,0.0293561427089439,0.0293561427089439
"SRB","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.0350642815690163,0.0373605910688583,0.0157184710481797
"SRB","plant-dominant","regular","linseed oil","Linseed",333,0.00309354227113009,0.0049909549400103,0.00453170235843512
"SRB","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.0239837767229934,0.0239837767229934,0.0239837767229934
"SRB","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.013754551470054,0.0170685754792205,0.0294618370493585
"SRB","plant-dominant","regular","soy oil","Soya beans",236,1.96036761235626,3.32247999059343,3.24184547749673
"SRB","plant-dominant","regular","soy protein concentrate","Soya beans",236,123.972882422589,106.890187870841,108.831705642049
"SRB","plant-dominant","regular","sunflower meal","Sunflower seed",267,53.4562386152612,28.6539620916293,22.1729113258669
"SRB","plant-dominant","regular","wheat","Wheat",15,0.0509689877760594,0.0509689877760594,0.0509689877760594
"SRB","plant-dominant","regular","wheat gluten","Wheat",15,0.0768455508008281,0.0856220913661535,0.196305959096321
"SSD","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000195522698120588,0.0000246168035174057,0.000010346787506715
"SSD","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0000236946579042809,0.0000236946579042809,0.0000236946579042809
"SSD","fish-dominant","efficient","soybean meal","Soya beans",236,0.000701603024456515,0.000530370629408434,0.000592205614692276
"SSD","fish-dominant","efficient","wheat","Wheat",15,0.0000125485475209398,0.0000125485475209398,0.0000125485475209398
"SSD","fish-dominant","efficient","wheat gluten","Wheat",15,0.000023304445396031,0.0000259660492005349,0.000059532418689182
"SSD","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000217247442356209,0.0000273520039082286,0.0000114964305630167
"SSD","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0000263273976714232,0.0000263273976714232,0.0000263273976714232
"SSD","fish-dominant","regular","soybean meal","Soya beans",236,0.000779558916062794,0.000589300699342705,0.000658006238546973
"SSD","fish-dominant","regular","wheat","Wheat",15,0.000013942830578822,0.000013942830578822,0.000013942830578822
"SSD","fish-dominant","regular","wheat gluten","Wheat",15,0.0000258938282178122,0.0000288511657783721,0.0000661471318768689
"SSD","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.000112128714058491,0.000228026583765799,0.000404091246736043
"SSD","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000342164721711029,0.00000430794061554601,0.00000181068781367512
"SSD","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0000426503842277055,0.0000426503842277055,0.0000426503842277055
"SSD","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.0000509435144942038,0.0000542797321793752,0.0000228367478767121
"SSD","plant-dominant","efficient","linseed oil","Linseed",333,0.00149301081688791,0.00240874345942376,0.00218709817001739
"SSD","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.0000348450851533542,0.0000348450851533542,0.0000348450851533542
"SSD","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.0000199834464252971,0.0000247982614618696,0.0000428039433745618
"SSD","plant-dominant","efficient","soy oil","Soya beans",236,0.0000167831585944547,0.0000284445163537512,0.0000277541857173142
"SSD","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.00106136039689472,0.000915111514758776,0.000931733295522112
"SSD","plant-dominant","efficient","sunflower meal","Sunflower seed",267,17.2837223015908,9.26453369075323,7.16904989766104
"SSD","plant-dominant","efficient","wheat","Wheat",15,0.0000116522226980155,0.0000116522226980155,0.0000116522226980155
"SSD","plant-dominant","efficient","wheat gluten","Wheat",15,0.0000175679665293157,0.0000195744063204032,0.0000448782848579988
"SSD","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00012458746006499,0.000253362870850888,0.000448990274151159
"SSD","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000380183024123366,0.00000478660068394001,0.00000201187534852791
"SSD","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0000473893158085617,0.0000473893158085617,0.0000473893158085617
"SSD","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.0000566039049935598,0.0000603108135326391,0.0000253741643074579
"SSD","plant-dominant","regular","linseed oil","Linseed",333,0.00165890090765323,0.00267638162158195,0.0024301090777971
"SSD","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.0000387167612815047,0.0000387167612815047,0.0000387167612815047
"SSD","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.0000222038293614412,0.0000275536238465218,0.0000475599370828464
"SSD","plant-dominant","regular","soy oil","Soya beans",236,0.0000186479539938385,0.0000316050181708347,0.0000308379841303491
"SSD","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.00117928932988302,0.0010167905719542,0.00103525921724679
"SSD","plant-dominant","regular","sunflower meal","Sunflower seed",267,19.2041358906565,10.2939263230591,7.96561099740115
"SSD","plant-dominant","regular","wheat","Wheat",15,0.0000129469141089061,0.0000129469141089061,0.0000129469141089061
"SSD","plant-dominant","regular","wheat gluten","Wheat",15,0.0000195199628103508,0.0000217493403560036,0.0000498647609533319
"SUR","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000000000174276854497712,0.000000000219418979281666,0.0000000000922248720051103
"SUR","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.000000000193640949441902,0.000000000243798865868518,0.000000000102472080005678
"SUR","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00000365802859097792,0.00000743902014682163,0.0000131828617347139
"SUR","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000000000304984495370995,0.0000000000383983213742915,0.0000000000161393526008943
"SUR","plant-dominant","efficient","linseed oil","Linseed",333,0.0000487072049356273,0.0000785815882835048,0.000071350748150253
"SUR","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00000406447621219769,0.00000826557794091292,0.0000146476241496821
"SUR","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000000000338871661523328,0.0000000000426648015269906,0.0000000000179326140009937
"SUR","plant-dominant","regular","linseed oil","Linseed",333,0.0000541191165951414,0.0000873128758705609,0.0000792786090558367
"SVK","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,40.7106938343398,51.2557959157826,21.5435293397525
"SVK","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.00674827663586551,0.00674827663586551,0.00674827663586551
"SVK","fish-dominant","efficient","soybean meal","Soya beans",236,7.11957733061303,5.38198180215127,6.0094576597513
"SVK","fish-dominant","efficient","wheat","Wheat",15,0.720040915961624,0.720040915961624,0.720040915961624
"SVK","fish-dominant","efficient","wheat gluten","Wheat",15,1.33721884392873,1.48994278573346,3.41599513496198
"SVK","fish-dominant","regular","corn gluten meal","Maize (corn)",56,45.2341042603775,56.9508843508695,23.9372548219472
"SVK","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.00749808515096168,0.00749808515096168,0.00749808515096168
"SVK","fish-dominant","regular","soybean meal","Soya beans",236,7.91064147845892,5.97997978016807,6.67717517750144
"SVK","fish-dominant","regular","wheat","Wheat",15,0.800045462179582,0.800045462179582,0.800045462179582
"SVK","fish-dominant","regular","wheat gluten","Wheat",15,1.48579871547637,1.65549198414829,3.79555014995776
"SVK","plant-dominant","efficient","canola oil","Rape or colza seed",270,0.08069632915912,0.127173235283257,0.1352302097844
"SVK","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00035602881125051,0.000724025368821258,0.0012830623040689
"SVK","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,7.12437142100946,8.96976428526195,3.77011763445668
"SVK","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0121468979445579,0.0121468979445579,0.0121468979445579
"SVK","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.0145087947671109,0.015458954923377,0.00650394248180832
"SVK","plant-dominant","efficient","linseed oil","Linseed",333,0.00474057756555982,0.00764819321854285,0.00694442960572322
"SVK","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.00992393622921399,0.00992393622921399,0.00992393622921399
"SVK","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.00569131764470586,0.00706258470197138,0.0121906318362705
"SVK","plant-dominant","efficient","soy oil","Soya beans",236,0.170308552414983,0.288643188175096,0.28163799837619
"SVK","plant-dominant","efficient","soy protein concentrate","Soya beans",236,10.77024636146,9.28617318961307,9.4548441465388
"SVK","plant-dominant","efficient","sunflower meal","Sunflower seed",267,103.8004280883,55.6397832803731,43.0549875413762
"SVK","plant-dominant","efficient","wheat","Wheat",15,0.668609421964365,0.668609421964365,0.668609421964365
"SVK","plant-dominant","efficient","wheat gluten","Wheat",15,1.00805728234627,1.12318763847599,2.57513479404826
"SVK","plant-dominant","regular","canola oil","Rape or colza seed",270,0.0896625879545778,0.141303594759175,0.150255788649333
"SVK","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.000395587568056122,0.00080447263202362,0.00142562478229877
"SVK","plant-dominant","regular","corn gluten meal","Maize (corn)",56,7.91596824556607,9.96640476140217,4.18901959384076
"SVK","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.013496553271731,0.013496553271731,0.013496553271731
"SVK","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.0161208830745676,0.0171766165815299,0.00722660275756479
"SVK","plant-dominant","regular","linseed oil","Linseed",333,0.00526730840617758,0.00849799246504761,0.00771603289524802
"SVK","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.0110265958102378,0.0110265958102378,0.0110265958102378
"SVK","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.00632368627189539,0.00784731633552375,0.0135451464847451
"SVK","plant-dominant","regular","soy oil","Soya beans",236,0.189231724905536,0.320714653527885,0.312931109306877
"SVK","plant-dominant","regular","soy protein concentrate","Soya beans",236,11.9669404016222,10.3179702106812,10.5053823850431
"SVK","plant-dominant","regular","sunflower meal","Sunflower seed",267,115.333808987,61.8219814226367,47.8388750459736
"SVK","plant-dominant","regular","wheat","Wheat",15,0.742899357738183,0.742899357738183,0.742899357738183
"SVK","plant-dominant","regular","wheat gluten","Wheat",15,1.12006364705141,1.24798626497333,2.86126088227585
"SVN","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,8.14781331211879,10.2583035795275,4.31170875786926
"SVN","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.000101936062841038,0.000101936062841038,0.000101936062841038
"SVN","fish-dominant","efficient","wheat","Wheat",15,0.0301520383696874,0.0301520383696874,0.0301520383696874
"SVN","fish-dominant","efficient","wheat gluten","Wheat",15,0.0559966426865624,0.0623920266865344,0.143046338196604
"SVN","fish-dominant","regular","corn gluten meal","Maize (corn)",56,9.05312590235421,11.3981150883639,4.79078750874362
"SVN","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.000113262292045598,0.000113262292045598,0.000113262292045598
"SVN","fish-dominant","regular","wheat","Wheat",15,0.0335022648552083,0.0335022648552083,0.0335022648552083
"SVN","fish-dominant","regular","wheat gluten","Wheat",15,0.0622184918739582,0.0693244740961493,0.158940375774005
"SVN","plant-dominant","efficient","canola oil","Rape or colza seed",270,0.562259537929899,0.886091910902411,0.94222966595683
"SVN","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.684659218707129,1.39233294519108,2.46738580389292
"SVN","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,1.42586732962079,1.79520312641732,0.75454903262712
"SVN","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.000183484913113868,0.000183484913113868,0.000183484913113868
"SVN","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.000219162535108232,0.000233515175141307,0.0000982452743588625
"SVN","plant-dominant","efficient","linseed oil","Linseed",333,9.11634123333068,14.7078152892639,13.3544466008839
"SVN","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.000149905974766232,0.000149905974766232,0.000149905974766232
"SVN","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.0000859701734803935,0.000106683841941813,0.000184145535221475
"SVN","plant-dominant","efficient","wheat","Wheat",15,0.0279983213432812,0.0279983213432812,0.0279983213432812
"SVN","plant-dominant","efficient","wheat gluten","Wheat",15,0.0422128537175624,0.0470339893483105,0.107834931871286
"SVN","plant-dominant","regular","canola oil","Rape or colza seed",270,0.62473281992211,0.984546567669346,1.04692185106314
"SVN","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.760732465230143,1.54703660576787,2.74153978210324
"SVN","plant-dominant","regular","corn gluten meal","Maize (corn)",56,1.58429703291199,1.99467014046369,0.838387814030134
"SVN","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.000203872125682076,0.000203872125682076,0.000203872125682076
"SVN","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.000243513927898035,0.000259461305712564,0.000109161415954292
"SVN","plant-dominant","regular","linseed oil","Linseed",333,10.1292680370341,16.342016988071,14.8382740009821
"SVN","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.000166562194184703,0.000166562194184703,0.000166562194184703
"SVN","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.000095522414978215,0.00011853760215757,0.000204606150246084
"SVN","plant-dominant","regular","wheat","Wheat",15,0.0311092459369791,0.0311092459369791,0.0311092459369791
"SVN","plant-dominant","regular","wheat gluten","Wheat",15,0.0469031707972916,0.0522599881647895,0.119816590968096
"SWE","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,107.619332319815,107.619332319815,107.619332319815
"SWE","fish-dominant","efficient","wheat","Wheat",15,20144.8424622424,20144.8424622424,20144.8424622424
"SWE","fish-dominant","efficient","wheat gluten","Wheat",15,37411.8502870217,41684.66267819,95570.518730443
"SWE","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,119.577035910906,119.577035910906,119.577035910906
"SWE","fish-dominant","regular","wheat","Wheat",15,22383.1582913805,22383.1582913805,22383.1582913805
"SWE","fish-dominant","regular","wheat gluten","Wheat",15,41568.7225411352,46316.2918646555,106189.465256048
"SWE","plant-dominant","efficient","canola oil","Rape or colza seed",270,20525.9665393984,32347.8601732179,34397.2370252075
"SWE","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,26.8358006904908,54.5736745975738,96.7112862145521
"SWE","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,193.714798175668,193.714798175668,193.714798175668
"SWE","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,231.381564487603,246.534411226396,103.722770287546
"SWE","plant-dominant","efficient","linseed oil","Linseed",333,357.322752224292,576.485335931883,523.438898536796
"SWE","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,158.263723999729,158.263723999729,158.263723999729
"SWE","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,90.7632923179166,112.631815660713,194.412252130185
"SWE","plant-dominant","efficient","wheat","Wheat",15,18705.9251435108,18705.9251435108,18705.9251435108
"SWE","plant-dominant","efficient","wheat gluten","Wheat",15,28202.7794471394,31423.8226343278,72045.4679660263
"SWE","plant-dominant","regular","canola oil","Rape or colza seed",270,22806.6294882204,35942.066859131,38219.1522502306
"SWE","plant-dominant","regular","coconut oil","Coconuts, in shell",249,29.8175563227675,60.6374162195265,107.456984682836
"SWE","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,215.238664639631,215.238664639631,215.238664639631
"SWE","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,257.090627208448,273.927123584885,115.247522541718
"SWE","plant-dominant","regular","linseed oil","Linseed",333,397.025280249214,640.539262146537,581.598776151996
"SWE","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,175.848582221921,175.848582221921,175.848582221921
"SWE","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,100.848102575463,125.146461845237,216.013613477983
"SWE","plant-dominant","regular","wheat","Wheat",15,20784.3612705676,20784.3612705676,20784.3612705676
"SWE","plant-dominant","regular","wheat gluten","Wheat",15,31336.4216079327,34915.3584825865,80050.5199622514
"SWZ","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000250078888084179,0.0000314855661823096,0.000013233824715976
"SWZ","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000277865431204643,0.0000349839624247885,0.0000147042496844178
"SWZ","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.0000100102374918266,0.0000203569645573109,0.0000360750534076939
"SWZ","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000437638054147313,0.00000550997408190419,0.0000023159193252958
"SWZ","plant-dominant","efficient","linseed oil","Linseed",333,0.000133287828906322,0.000215039424006396,0.000195252146460834
"SWZ","plant-dominant","efficient","sunflower meal","Sunflower seed",267,0.012886036425143,0.00690725739038417,0.00534495038180665
"SWZ","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.0000111224861020296,0.0000226188495081232,0.0000400833926752154
"SWZ","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000486264504608125,0.00000612219342433798,0.00000257324369477311
"SWZ","plant-dominant","regular","linseed oil","Linseed",333,0.000148097587673691,0.000238932693340441,0.000216946829400927
"SWZ","plant-dominant","regular","sunflower meal","Sunflower seed",267,0.0143178182501589,0.00767473043376018,0.00593883375756294
"SYR","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00116318160310134,0.00146447513530868,0.000615539423028366
"SYR","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0408227485306485,0.0408227485306485,0.0408227485306485
"SYR","fish-dominant","efficient","wheat","Wheat",15,0.013065991349545,0.013065991349545,0.013065991349545
"SYR","fish-dominant","efficient","wheat gluten","Wheat",15,0.0242654125062978,0.0270367684921226,0.061987259187754
"SYR","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00129242400344593,0.00162719459478742,0.000683932692253739
"SYR","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0453586094784984,0.0453586094784984,0.0453586094784984
"SYR","fish-dominant","regular","wheat","Wheat",15,0.0145177681661611,0.0145177681661611,0.0145177681661611
"SYR","fish-dominant","regular","wheat gluten","Wheat",15,0.026961569451442,0.0300408538801362,0.0688747324308377
"SYR","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00748895708883583,0.0152296520590176,0.0269888229093736
"SYR","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000203556780542734,0.000256283148679019,0.000107719399029964
"SYR","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0734809473551674,0.0734809473551674,0.0734809473551674
"SYR","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.0877689093408943,0.0935167693081255,0.0393446834976423
