SPAM_short_name,iso3c,2021,2010,coef
opul,LBY,2058.556666666667,2450.713333333333,0.8399826445089459
opul,LCA,50.75,49.81,1.0188717125075286
opul,LSO,84.26,1373,0.06136926438455936
opul,LTU,70127.5,13320,5.264827327327327
opul,LUX,316.6666666666667,324.3333333333333,0.9763617677286743
opul,LVA,29200,717.5,40.69686411149826
opul,MAC,0,0,0
opul,MAR,45332.064,48500.858,0.9346651970569263
opul,MDA,7966.666666666667,7194.666666666667,1.107301704966642
opul,MDG,17456.245,14623.46,1.1937150988890455
opul,MDV,101.23,80.72,1.2540882061446978
opul,MEX,37383.1175,34596.75,1.0805384176259332
opul,MKD,1732.0566666666666,2435.2466666666664,0.711244856783844
opul,MLI,11646.97,13167.28,0.8845387961674696
opul,MLT,0,720.09,0
opul,MMR,33320.68,61000,0.546240655737705
opul,MNE,1422.26,1400,1.0159
opul,MNG,1444.14,1339.31,1.078271647340795
opul,MOZ,222652.93,205000,1.0861118536585366
opul,MRT,15569.33,14849.96,1.04844255472742
opul,MUS,0,0,0
opul,MWI,33229.175,24000,1.3845489583333335
opul,NAM,22152.81,19000,1.1659373684210528
opul,NCL,1.15,2,0.575
opul,NER,22610.11666666667,14890.666666666666,1.518408622851003
opul,NGA,66162.55,56000,1.1814741071428572
opul,NLD,0,2312.0933333333332,0
opul,NOR,3720,6520,0.5705521472392638
opul,NPL,47746.28,15858.5,3.0107689882397453
opul,NZL,12204.2,18547,0.6580147732786974
opul,PAK,17897,100000,0.17897
opul,PAN,2844.65,4311,0.6598585015077708
opul,PER,38029.49,32862.78,1.1572207220448179
opul,PHL,15243.78,15690.555,0.9715258638078768
opul,PNG,3892.57,2700,1.4416925925925927
opul,POL,162190,64485,2.5151585640071334
opul,PRK,0,0,0
opul,PRT,6040,4433.54,1.362342507341763
opul,PRY,10211.715,8901.935,1.1471343028229257
opul,PSE,1978.0325,249.815,7.917989312090947
opul,ROU,43490,20075.5,2.16632213394436
opul,RUS,667827.4,271855,2.456557355943426
opul,RWA,15635,37999,0.41145819626832286
opul,SAU,14906.16,11622.8,1.2824930309391886
opul,SEN,47.325,58.375,0.8107066381156317
opul,SLB,6603.89,4800,1.3758104166666667
opul,SLE,26780.213333333333,23466.666666666668,1.1412022727272726
opul,SUR,55,92,0.5978260869565217
opul,SVK,7142.5,3434.13,2.0798571981841105
opul,SVN,790,406.75,1.9422249539028889
opul,SWE,34920,28400,1.2295774647887323
opul,SWZ,1342.72,1350,0.9946074074074074
opul,SYR,10679.214,11618.228,0.9191775200142398
opul,TCD,43935.1,14098,3.116406582493971
opul,TGO,21295.35,6579,3.2368673050615593
opul,THA,120227.8,105067.6,1.1442899618912015
opul,TJK,15201.215,24510,0.6202046103631171
opul,TKM,13092.66,11218.14,1.1670972193251288
opul,TLS,0,0,0
opul,TTO,153.04,131.84,1.1608009708737863
opul,TUN,27127.38,19428.8725,1.3962405692867663
opul,TUR,3410.75,38522.5,0.08853916542280485
opul,TZA,40646.635,90000,0.4516292777777778
opul,UGA,13274.91,16990,0.7813366686286051
opul,UKR,118692,112686,1.0532985464032798
opul,URY,1727.38,1747.645,0.9884043956295473
opul,USA,387780,645050,0.6011627005658476
opul,UZB,24259.983333333334,11400,2.1280687134502925
opul,VCT,627.16,577.7,1.0856153712999825
opul,VEN,153.51,545,0.28166972477064217
opul,VNM,138210.2,119697.4,1.154663342729249
opul,XMI,6040,4433.54,1.362342507341763
opul,YEM,7106.013333333333,8136.333333333333,0.8733680199926257
opul,ZAF,5390.38,5782.38,0.932207845212525
opul,ZMB,18981.47,16500,1.1503921212121213
opul,ZWE,11998.875,4102.03,2.92510659356465
orts,ATG,39.68,41.43,0.9577600772387159
orts,BDI,117934.67,58853,2.00388544339286
orts,BEN,1926.06,1466,1.313819918144611
orts,BGR,0,0,0
orts,BHS,0,0,0
orts,BLZ,108.725,208.70499999999998,0.5209506240866295
orts,BOL,52402.12,50207.65,1.043707881169503
orts,BRB,87.58,228,0.38412280701754387
orts,BRN,524.73,467.66,1.1220331009707907
orts,BTN,34641.67,22713,1.5251913001364856
orts,BWA,104000.35,94827.73,1.0967293005959333
orts,CAF,135507.77,118000,1.1483709322033897
orts,CHN,963456.13,836847.6649999999,1.1512921291355938
orts,CIV,66335.28,47279.5,1.4030452944722343
orts,CMR,926949.87,754750,1.2281548459754885
orts,COD,490434.74,433320.5,1.1318059957929523
orts,COG,61196.09,55000,1.1126561818181817
orts,COK,28.35,895.49,0.03165864498766039
orts,COL,119229,53798,2.216234804267817
orts,COM,11026.81,9947.84,1.108462741660501
orts,CRI,12176.23,19385,0.6281263863812225
orts,CUB,76964.15,137400,0.5601466521106259
orts,CYP,0,1010,0
orts,DMA,6518.673333333333,6258.286666666666,1.041606701727736
orts,DOM,18481.245,29621.16,0.6239203663867317
orts,ECU,25943.71,20000,1.2971854999999999
orts,EGY,67493.33,61940.575,1.0896464877828467
orts,ERI,55018.17,65000,0.8464333846153846
orts,ESP,0,6499,0
orts,EST,0,344,0
orts,ETH,2106018.57,850000,2.4776689058823527
orts,FJI,29298.54,32219.715,0.9093357902141592
orts,FRA,0,38890.49,0
orts,GAB,87630.36,72216.3,1.213442948475621
orts,GHA,553416.2849999999,677477.045,0.8168782825697066
orts,GIN,122465,88079,1.3903995276967267
orts,GNB,84046.57,58000,1.4490787931034483
orts,GNQ,38201.56,33924.3,1.1260824836474148
orts,GRD,1899.58,2279.27,0.8334159621282252
orts,GUY,11069.425,9299.814999999999,1.1902844303892068
orts,HND,6138.5599999999995,5500,1.116101818181818
orts,HTI,60838.73,50000,1.2167746000000002
orts,HUN,0,0,0
orts,IDN,381065,365000,1.044013698630137
orts,IRN,0,0,0
orts,JAM,26764,23690,1.129759392148586
orts,JPN,95379.35999999999,114000,0.8366610526315789
orts,KEN,18360.53,18240.22,1.0065958634270857
orts,KHM,38616.78,34118.56,1.13184085143101
orts,KIR,1956.67,2044.56,0.9570127558007592
orts,KNA,539.81,500,1.0796199999999998
orts,KOR,0,0,0
orts,LAO,1959279.225,362962.5,5.398021076557496
orts,LBN,743.19,799.99,0.9289991124889062
orts,LBR,29076.44,25500,1.1402525490196078
orts,LCA,742.18,743.9266666666667,0.9976520983251036
orts,LSO,0,0,0
orts,MAC,0,0,0
orts,MAR,138.51,120.18,1.1525212181727407
orts,MDG,234947.83,235436.35,0.9979250442847928
orts,MDV,1132.3600000000001,1176.475,0.9625023906160354
orts,MEX,142238.10499999998,96998,1.46640245159694
orts,MLI,0,0,0
orts,MOZ,9482.05,8600,1.102563953488372
orts,MUS,1781,319,5.58307210031348
orts,MYS,4119.01,2887,1.4267440249393835
orts,NAM,370938.69,330000,1.1240566363636364
orts,NCL,479.4,1100,0.43581818181818177
orts,NGA,3216116,2957090,1.087594899039258
orts,NIC,28725.906666666666,35419.97,0.8110087802634126
orts,NIU,2783.34,3041.08,0.9152472148052666
orts,NPL,164398.76,157168.94,1.046000310239415
orts,PAK,215489.15,460121,0.4683314823709415
orts,PAN,1071.6,3614,0.29651355838406196
orts,PER,137771.76,142105.92,0.9695004965310382
orts,PHL,58738.805,63120.5,0.9305820612954587
orts,PNG,319702.16,297500,1.0746291092436975
orts,PRI,2187.35,2434.465,0.8984930980728825
orts,PSE,364.4,327.495,1.112688743339593
orts,PYF,5900.11,5533.29,1.0662932902486586
orts,RWA,200856,185964,1.0800800154868684
orts,SGP,14.56,13.19,1.1038665655799849
orts,SLB,45788.27,46000,0.9953971739130434
orts,SLE,3052.83,2800,1.0902964285714285
orts,SLV,48042.48,46881.34,1.0247676367612362
orts,STP,4501.685,6572.96,0.684879415058056
orts,SUR,1780.23,421,4.228574821852732
orts,SVN,0,11941,0
orts,SWZ,63868.42,55000,1.161244
orts,TCD,26160.79,33901,0.7716819562844754
orts,TGO,12124.965,10607.5,1.1430558567051614
orts,THA,188060.65,158150,1.189128359152703
orts,TKL,186.81,201.77,0.9258561728700996
orts,TLS,28257.46,36093.86,0.7828882807214301
orts,TON,2928.02,2819.485,1.0384946186980955
orts,TTO,2583.8733333333334,2330.5833333333335,1.1086809453999356
orts,TUN,0,0,0
orts,TUR,0,873,0
orts,TUV,145.01,143.46,1.0108044054091732
orts,TWN,19695,26606,0.7402465609261069
orts,TZA,1104.285,825,1.3385272727272728
orts,USA,1317.91,1770,0.7445819209039548
orts,VCT,9241.02,8611,1.0731645569620254
orts,VEN,76017.1,56408,1.3476297688271168
orts,VUT,54612.42,47700.49,1.1449027043537707
orts,WSM,12957.695,11879.345,1.0907752068821976
orts,ZWE,1200,1200,1
pige,BDI,3066.48,4678.7,0.6554128283497553
pige,BGD,474,772,0.6139896373056994
pige,BHS,181.73,172,1.0565697674418604
pige,COD,6760,5901,1.145568547703779
pige,COL,4059.65,881.1,4.607479287254568
pige,COM,403.48,349.96,1.1529317636301293
pige,DOM,22248.76,23535.88,0.9453124336119999
pige,GRD,76.61,739.74,0.10356341417254711
pige,HTI,20223.1,69300,0.2918196248196248
pige,IND,4320000,2460000,1.7560975609756098
pige,JAM,718,749,0.9586114819759679
pige,KEN,104010,103324,1.006639309356974
pige,MMR,307085.86,824200,0.37258658092695945
pige,MWI,450519.51,193005,2.334237506800342
pige,NPL,16649,18647,0.8928513970075616
pige,PAK,4.39,4.19,1.0477326968973746
pige,PAN,1986.71,1967,1.0100203355363497
pige,PHL,818.09,851,0.9613278495887192
pige,PRI,194.31,173.04,1.1229195561719834
pige,TTO,1610.7,921,1.7488599348534202
pige,TZA,196382.2,166130,1.1820995605850841
pige,UGA,17345.69,13000,1.334283846153846
pige,VCT,407.04,172,2.3665116279069767
pige,VEN,1885.53,1558,1.210224646983312
plnt,BDI,234574.59,0,0
plnt,BGD,179000,0,0
plnt,BHS,192.36,166,1.1587951807228916
plnt,BLZ,6043,3158,1.9135528815706142
plnt,BOL,476298.98,344914.2,1.3809201824685675
plnt,CAF,88724.18,88000,1.008229318181818
plnt,CIV,2126264.59,1541573,1.3792824537015114
plnt,CMR,4973713.24,3182184,1.5629873194007637
plnt,COD,4884184,2777820,1.758279514151385
plnt,COG,88875.07,81100,1.095870160295931
plnt,COL,2333021.61,2978461.2,0.7832976336908467
plnt,CRI,93474.58,90000,1.0386064444444445
plnt,CUB,618565,485800,1.273291477974475
plnt,DMA,5279.75,5000,1.05595
plnt,DOM,1075526.63,460254.06,2.3368107388341124
plnt,ECU,763455.36,547291,1.3949715233760467
plnt,FJI,8829.1,0,0
plnt,FSM,308.61,308.01,1.0019479887016656
plnt,GAB,349096,303087.04,1.1518011459678383
plnt,GHA,4722771.93,3537734,1.3349708966247886
plnt,GIN,485046.36,455497.47,1.0648716885299057
plnt,GNB,55040.85,48559.61,1.1334697704532635
plnt,GNQ,41064.16,36710.62,1.1185907511232445
plnt,GRD,3114,861.71,3.613744763319446
plnt,GTM,172050.23,192606.66,0.8932724860085316
plnt,GUY,112365,4348.87,25.83774635709966
plnt,HND,97807.45,90451,1.081330775779151
plnt,HTI,251498.64,238500,1.0545016352201257
plnt,JAM,51135,29826,1.7144437738885536
plnt,KEN,33873.76,35000,0.9678217142857144
plnt,LAO,0,0,0
plnt,LBR,50285.55,45697.45,1.1004016635501546
plnt,LCA,2624.94,1403.2,1.870681299885975
plnt,LKA,813730,572480,1.4214121017328116
plnt,MMR,1453755.38,950815,1.5289571367721375
plnt,MWI,390993.74,350071.24,1.1168976348928292
plnt,NCL,227,142.55,1.592423710978604
plnt,NGA,3123938.83,2675530,1.1675962631702879
plnt,NIC,313333,77000,4.06925974025974
plnt,PAN,174104.15,76181,2.285401215526181
plnt,PER,0,0,0
plnt,PHL,3149093.05,0,0
plnt,PRI,75891.69,79173.48,0.9585493778977507
plnt,RWA,907640,0,0
plnt,SLE,45214.32,40688.84,1.1112216519320777
plnt,SLV,30843.94,19960,1.5452875751503006
plnt,STP,40759.62,0,0
plnt,SUR,10754,12330,0.8721816707218167
plnt,TON,2354.74,2780.15,0.8469830764527093
plnt,TTO,5289.84,4000,1.32246
plnt,TZA,579856.9,579072.2,1.0013550987251678
plnt,UGA,9200000,4694400,1.959781867757328
plnt,VCT,4389.81,2628,1.6703995433789955
plnt,VEN,615368.4,467351,1.3167157019028526
pmil,AFG,2616.38,15000,0.17442533333333335
pmil,AGO,35000,40723,0.8594651671045846
pmil,ARG,9508,9115,1.043115743280307
pmil,AUS,36621.13,36064.98,1.015420776609331
pmil,AUT,0,7000,0
pmil,AZE,2607.2,59,44.18983050847457
pmil,BDI,11000,10343.98,1.063420462916595
pmil,BEN,23455.56,26926,0.8711119364183317
pmil,BFA,718000,1147894,0.6254932946770346
pmil,BGD,9616.28,11990,0.8020250208507089
pmil,BGR,0,5597,0
pmil,BHS,0,0,0
pmil,BLR,17451.77,16198.99,1.0773369203882466
pmil,BTN,1122.11,4066,0.275973930152484
pmil,BWA,1773.23,3406,0.520619495008808
pmil,CAF,10000,10000,1
pmil,CHE,912,98,9.306122448979592
pmil,CHN,2700000,1573000,1.7164653528289893
pmil,CIV,67000,48826,1.372219719002171
pmil,CMR,98211.46,89036,1.1030533716698865
pmil,COD,39471,38385,1.0282923016803438
pmil,COG,14088.35,10500,1.3417476190476192
pmil,CZE,0,1328.22,0
pmil,ERI,25000,20000,1.25
pmil,ESP,0,1070,0
pmil,EST,0,0,0
pmil,ETH,1000000,634826,1.5752347887452625
pmil,FRA,0,37500,0
pmil,GHA,225000,218952,1.0276224926011182
pmil,GIN,216579,234038,0.9254010032558815
pmil,GMB,36000,158018,0.22782214684403043
pmil,GNB,25263,15004,1.6837509997334044
pmil,GRC,0,108.99,0
pmil,HRV,0,400,0
pmil,HUN,0,17964,0
pmil,IND,13210000,13293000,0.9937561122395245
pmil,IRN,12337.22,13200,0.9346378787878787
pmil,IRQ,3441,2266,1.5185348631950573
pmil,JOR,0,0,0
pmil,JPN,249.14,259.17,0.9612995331249757
pmil,KAZ,35825.09,16480,2.1738525485436893
pmil,KEN,63000,53881,1.1692433325290918
pmil,KGZ,93,62,1.5
pmil,KOR,1000,1606.53,0.6224595868113263
pmil,LBY,6000,6400,0.9375
pmil,LKA,348.2,7330,0.04750341064120055
pmil,MAR,5098.74,6000,0.8497899999999999
pmil,MDA,60,283,0.21201413427561838
pmil,MDV,5.2,4.58,1.1353711790393013
pmil,MEX,275.81,700,0.3940142857142857
pmil,MKD,33.02,30,1.1006666666666667
pmil,MLI,1487683,1373342,1.0832574842974292
pmil,MMR,240000,212600,1.1288805268109126
pmil,MOZ,25000,48699,0.5133575638103451
pmil,MRT,1000,3344,0.29904306220095694
pmil,MWI,46385.52,24495,1.893672994488671
pmil,NAM,85000,45835.61,1.8544533387905169
pmil,NER,2146706,3837525,0.5593985706933505
pmil,NGA,1922000,5170430,0.37172923722011514
pmil,NPL,326443,299523,1.089876236549447
pmil,PAK,226317,346000,0.6540953757225434
pmil,POL,0,18923,0
pmil,PRK,76179.5,65132.7,1.1696045150899625
pmil,PRT,0,0,0
pmil,ROU,0,0,0
pmil,RUS,368137.4,133607,2.7553750926223928
pmil,RWA,5073.28,4519.81,1.122454262457935
pmil,SAU,12163,5969,2.0376947562405765
pmil,SEN,1039860,813295,1.2785766542275558
pmil,SLE,30150.14,32768.08,0.9201070065746909
pmil,SVK,0,701,0
pmil,SVN,0,302,0
pmil,SYR,62,2400,0.025833333333333333
pmil,TCD,621367.26,759940,0.8176530515567019
pmil,TGO,28000,51265,0.5461816053837901
pmil,TJK,166.9,59,2.828813559322034
pmil,TKM,0,0,0
pmil,TUR,4320,6772,0.6379208505611341
pmil,TWN,498.31,508.2,0.9805391578118852
pmil,TZA,335000,350870,0.9547695727762419
pmil,UGA,78249.98,268000,0.29197753731343284
pmil,UKR,204990,117100,1.7505550811272417
pmil,USA,348720,261610,1.3329765681739996
pmil,UZB,99800,8500,11.741176470588234
pmil,VNM,2106.63,1431.2,1.4719326439351594
pmil,XMI,0,0,0
pmil,YEM,30000,111135,0.26994196247806723
pmil,ZAF,6330.43,7646.1,0.827929271131688
pmil,ZMB,34701.89,47997,0.7230012292434944
pmil,ZWE,45193,51122.58,0.8840125048461951
pota,AFG,864771.99,246000,3.515333292682927
pota,AGO,485371,841279,0.5769441528910147
pota,ALB,258862,208000,1.2445288461538462
pota,ARE,1342,5897.29,0.22756215142887665
pota,ARG,2954797.87,2011097.39,1.4692465341024585
pota,ARM,464333.65,481956,0.9634357700702969
pota,AUS,1267638.64,1278118,0.9918009448266905
pota,AUT,769690,671722,1.1458460494073441
pota,AZE,1061957.7,953710,1.1135016933868787
pota,BDI,339573.32,29681,11.440764125197939
pota,BEL,3871470,3455800,1.1202818450141792
pota,BEN,156.09,251.74,0.6200444903471836
pota,BFA,23839.71,92523,0.25766252715541
pota,BGD,9887242,7930000,1.2468148802017653
pota,BGR,195640,251205,0.7788061543361
pota,BHR,32,113.4,0.2821869488536155
pota,BHS,0,0,0
pota,BIH,339727,378707,0.8970708225620334
pota,BLR,4807731,7831111,0.6139270660318823
pota,BLZ,1426,821,1.7369062119366625
pota,BOL,1272648.97,1002902,1.268966429421818
pota,BRA,3853464,3547510,1.0862447181262351
pota,BTN,38572.7,44014,0.876373426636979
pota,BWA,2310.12,0,0
pota,CAF,1367.61,1200,1.139675
pota,CAN,6372183,5440612,1.171225406259443
pota,CHE,372900,420800,0.8861692015209125
pota,CHL,994507.8,1081349.2,0.9196916222807582
pota,CHN,94300000,76531500,1.2321723734671344
pota,CIV,0,0,0
pota,CMR,365730.73,188452,1.9407102604376711
pota,COD,105457,94826,1.1121106025773522
pota,COG,7252.8,5298.29,1.3688944923739546
pota,COL,2621344,1867899,1.4033649570988582
pota,COM,709.86,741.59,0.9572135546595828
pota,CPV,2400,4217.24,0.5690925818781952
pota,CRI,83410,55711,1.4971908599737933
pota,CUB,97292,191500,0.5080522193211489
pota,CYP,88530,82000,1.0796341463414634
pota,CZE,671860,665176,1.010048468375287
pota,DEU,11312100,10143090,1.1152518611192448
pota,DMA,143.73,129.32,1.1114290133003402
pota,DNK,2374600,1357800,1.7488584474885844
pota,DOM,90801.77,52381.2,1.7334801417302392
pota,DZA,4360880,3300312,1.3213538598774903
pota,ECU,244749,386799,0.632754996781274
pota,EGY,6902816.96,3643217,1.8947037631851191
pota,ERI,58.64,39.91,1.4693059383613132
pota,ESP,2081110,2326654,0.8944647549657148
pota,EST,66270,163373,0.40563618223329434
pota,ETH,1141856.23,447333,2.5525866189170037
pota,FIN,558790,659100,0.8478076164466697
pota,FJI,0,434,0
pota,FRA,8987220,6622043,1.3571672669597585
pota,FRO,1550.84,1414.55,1.0963486621186949
pota,GBR,5306720,6056000,0.8762747688243064
pota,GEO,234700,228800,1.0257867132867133
pota,GGY,5306720,6056000,0.8762747688243064
pota,GIN,349747,40392,8.658818577936225
pota,GRC,381740,922957.25,0.41360528886901315
pota,GTM,608837.56,481855.71,1.263526710101661
pota,HND,26718.59,22552,1.1847547889322454
pota,HRV,127830,178611,0.7156894032282446
pota,HTI,34814.27,25000,1.3925707999999999
pota,HUN,239840,439897,0.5452185397945428
pota,IDN,1361064,1060805,1.283048251092331
pota,IND,54230000,36577300,1.482613533530359
pota,IRL,407500,419600,0.971163012392755
pota,IRN,2599088.74,4275000.8,0.6079738604961198
pota,IRQ,466127,204597,2.278268987326305
pota,ISL,6355,12460,0.5100321027287319
pota,ISR,509412,548650.4,0.9284819622841795
pota,ITA,1362130,1558030,0.8742642952959827
pota,JAM,16751,11222,1.4926929246123686
pota,JOR,177501.77,174931,1.0146959086725622
pota,JPN,2130905.95,2290000,0.9305266157205241
pota,KAZ,4031581.7,2554580,1.578177900085337
pota,KEN,2107824,2725936,0.7732477945190203
pota,KGZ,1289108,1339416,0.962440347136364
pota,KNA,5.29,73.4,0.0720708446866485
pota,KOR,554893,616707,0.8997676368194296
pota,KWT,47307.53,37350,1.2666005354752343
pota,LAO,3224.49,40845,0.07894454645611458
pota,LBN,659481.06,264888.39,2.489656341676583
pota,LBY,328887.8,298668.19,1.1011812138413535
pota,LKA,75910.8,51930,1.461790872328134
pota,LSO,126831.35,99000,1.2811247474747476
pota,LTU,200160,476900,0.41971063115957224
pota,LUX,16220,19531,0.830474630075265
pota,LVA,115100,484000,0.2378099173553719
pota,MAR,1641853,1604620,1.0232036245341576
pota,MDA,218300,279650,0.7806186304308957
pota,MDG,251257.57,224787,1.1177584557825853
pota,MEX,1947760.98,1536617,1.2675643833173784
pota,MKD,179815,202325,0.8887433584579266
pota,MLI,218062,82470,2.6441372620346795
pota,MLT,7120,15541,0.4581429766424297
pota,MMR,465598.96,563600,0.8261159687721789
pota,MNE,25406.88,17720,1.4337968397291196
pota,MNG,182638.23,167956,1.0874171211507777
pota,MOZ,326562,178526,1.8292125516731457
pota,MRT,2252.73,2200,1.0239681818181818
pota,MUS,12910,21709,0.5946842323460316
pota,MWI,1428644.64,3673538,0.38890155484984773
pota,NAM,14341.2,11532.21,1.2435777704360225
pota,NCL,2263.6,868,2.607834101382488
pota,NER,258309.63,26504,9.746062103833383
pota,NGA,1216884.87,1026311.02,1.1856882039520535
pota,NIC,77710,35000,2.220285714285714
pota,NLD,6675590,6843529,0.9754601755906931
pota,NOR,368900,333200,1.1071428571428572
pota,NPL,3325231,2517696,1.320743648160858
pota,NZL,554052.53,525000,1.0553381523809524
pota,OMN,12462,7191,1.732999582811848
pota,PAK,5872960,3141500,1.8694763647938883
pota,PAN,25897.27,23493,1.102339845911548
pota,PER,5661443,3814373,1.4842394805122625
pota,PHL,103057.74,124671,0.8266376302427991
pota,PNG,1244.96,1016.37,1.224908251916133
pota,POL,7081460,8448180,0.8382231439197555
pota,PRK,653125.04,1708000,0.3823917096018736
pota,PRT,413320,383835,1.0768168614118045
pota,PRY,4089,1351,3.026646928201332
pota,PSE,60507.99,46870,1.2909748239812247
pota,PYF,534.75,659.69,0.8106080128545226
pota,QAT,490,46,10.652173913043478
pota,ROU,1397840,3283866,0.42566901329104173
pota,RUS,18295535.1,21140539,0.8654242495898521
pota,RWA,938281,1789404,0.5243539189584913
pota,SAU,578108,398993,1.448917650184339
pota,SEN,143640,15000,9.576
pota,SLV,10683.11,5326.41,2.005686757121589
pota,SVK,151100,125921,1.199958704266961
pota,SVN,64040,101208,0.6327563038494981
pota,SWE,826000,816300,1.0118828861938014
pota,SWZ,8419.12,7200,1.1693222222222224
pota,SYR,594625,673200,0.8832813428401664
pota,TCD,38763.49,45234.87,0.8569382425549138
pota,THA,133579,134645,0.9920828846225259
pota,TJK,903000,760139,1.1879406266485473
pota,TKM,572641.8,249600,2.294237980769231
pota,TLS,1007.16,1214,0.8296210873146622
pota,TUN,450000,370000,1.2162162162162162
pota,TUR,5100000,4548383,1.1212776056897582
pota,TWN,62175,60684,1.0245699031046074
pota,TZA,1075446,1472560,0.7303240614983431
pota,UGA,246393.9,167000,1.4754125748502993
pota,UKR,21356320,18705000,1.1417439187383052
pota,URY,93121,114662,0.8121347961835657
pota,USA,18582370,18350034,1.0126613389381185
pota,UZB,3285646,1694800,1.9386629690818975
pota,VEN,474322.5,512544,0.9254278657051882
pota,VNM,323684.7,352949.4,0.9170852819129314
pota,XMI,413320,383835,1.0768168614118045
pota,YEM,228353,303380,0.7526962884830906
pota,ZAF,2595280,2090214,1.241633631771675
pota,ZMB,62357.69,22939,2.7184136187279306
pota,ZWE,12261,19557.11,0.6269331204866159
rape,ARG,17868,17215,1.0379320360151032
rape,AUS,2378194.125,953636,2.4938174785767315
rape,AUT,86870,170584,0.509250574497022
