"iso3c_consuming","iso3c_producing","SPAM_super","prop_of_supply","animal_system","diet","source_ingredient","consuming_ingredient_consumed_tonnes","raw_material","FAOSTAT_name","FAO_code","producing_ingredient_consumed_tonnes"
"PRK","BHR","opul",3.40606757460465e-07,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,9.56423774948985e-07
"PRK","BHR","opul",3.40606757460465e-07,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,1.1423950645224e-06
"PRK","BHR","opul",3.40606757460465e-07,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,6.64183177047906e-07
"PRK","BHR","opul",3.40606757460465e-07,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,3.71942579146827e-07
"PRK","BHR","opul",3.40606757460465e-07,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,5.31346541638325e-07
"PRK","BHR","opul",3.40606757460465e-07,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BHR","opul",3.40606757460465e-07,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BHR","opul",3.40606757460465e-07,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BHS","opul",0,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","BHS","opul",0,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0
"PRK","BHS","opul",0,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0
"PRK","BHS","opul",0,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0
"PRK","BHS","opul",0,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","BHS","opul",0,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BHS","opul",0,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BHS","opul",0,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BIH","opul",0.000283245611467468,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.000795353677000651
"PRK","BIH","opul",0.000283245611467468,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.000950005780861888
"PRK","BIH","opul",0.000283245611467468,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.000552328942361563
"PRK","BIH","opul",0.000283245611467468,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.000309304207722475
"PRK","BIH","opul",0.000283245611467468,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.00044186315388925
"PRK","BIH","opul",0.000283245611467468,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BIH","opul",0.000283245611467468,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BIH","opul",0.000283245611467468,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BLM","opul",0,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","BLM","opul",0,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0
"PRK","BLM","opul",0,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0
"PRK","BLM","opul",0,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0
"PRK","BLM","opul",0,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","BLM","opul",0,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BLM","opul",0,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BLM","opul",0,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BLR","opul",0.00461734932076556,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.0129655168927097
"PRK","BLR","opul",0.00461734932076556,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.0154865896218477
"PRK","BLR","opul",0.00461734932076556,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.00900383117549284
"PRK","BLR","opul",0.00461734932076556,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.00504214545827599
"PRK","BLR","opul",0.00461734932076556,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.00720306494039427
"PRK","BLR","opul",0.00461734932076556,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BLR","opul",0.00461734932076556,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BLR","opul",0.00461734932076556,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BLZ","opul",9.9326840748415e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.000278909768821549
"PRK","BLZ","opul",9.9326840748415e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.000333142223870184
"PRK","BLZ","opul",9.9326840748415e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.000193687339459409
"PRK","BLZ","opul",9.9326840748415e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.000108464910097269
"PRK","BLZ","opul",9.9326840748415e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.000154949871567527
"PRK","BLZ","opul",9.9326840748415e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BLZ","opul",9.9326840748415e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BLZ","opul",9.9326840748415e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BMU","opul",0,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","BMU","opul",0,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0
"PRK","BMU","opul",0,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0
"PRK","BMU","opul",0,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0
"PRK","BMU","opul",0,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","BMU","opul",0,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BMU","opul",0,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BMU","opul",0,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BOL","opul",0.000650881212848925,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.00182767444567978
"PRK","BOL","opul",0.000650881212848925,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.00218305558789529
"PRK","BOL","opul",0.000650881212848925,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.0012692183650554
"PRK","BOL","opul",0.000650881212848925,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.000710762284431026
"PRK","BOL","opul",0.000650881212848925,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.00101537469204432
"PRK","BOL","opul",0.000650881212848925,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BOL","opul",0.000650881212848925,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BOL","opul",0.000650881212848925,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BRA","opul",0.000557961316010587,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.00156675537535773
"PRK","BRA","opul",0.000557961316010587,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.00187140225389951
"PRK","BRA","opul",0.000557961316010587,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.00108802456622064
"PRK","BRA","opul",0.000557961316010587,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.000609293757083561
"PRK","BRA","opul",0.000557961316010587,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.000870419652976516
"PRK","BRA","opul",0.000557961316010587,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BRA","opul",0.000557961316010587,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BRA","opul",0.000557961316010587,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BRB","opul",6.4347133640408e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.000180686751262266
"PRK","BRB","opul",6.4347133640408e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.000215820286229928
"PRK","BRB","opul",6.4347133640408e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.000125476910598796
"PRK","BRB","opul",6.4347133640408e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,7.02670699353255e-05
"PRK","BRB","opul",6.4347133640408e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.000100381528479036
"PRK","BRB","opul",6.4347133640408e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BRB","opul",6.4347133640408e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BRB","opul",6.4347133640408e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BRN","opul",0,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","BRN","opul",0,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0
"PRK","BRN","opul",0,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0
"PRK","BRN","opul",0,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0
"PRK","BRN","opul",0,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","BRN","opul",0,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BRN","opul",0,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BRN","opul",0,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BTN","opul",7.77141831912584e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.000218221426401054
"PRK","BTN","opul",7.77141831912584e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.000260653370423481
"PRK","BTN","opul",7.77141831912584e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.000151542657222954
"PRK","BTN","opul",7.77141831912584e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,8.48638880448542e-05
"PRK","BTN","opul",7.77141831912584e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.000121234125778363
"PRK","BTN","opul",7.77141831912584e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BTN","opul",7.77141831912584e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BTN","opul",7.77141831912584e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BWA","opul",0.00039433044532042,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.00110727989045974
"PRK","BWA","opul",0.00039433044532042,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.00132258431360469
"PRK","BWA","opul",0.00039433044532042,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.000768944368374819
"PRK","BWA","opul",0.00039433044532042,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.000430608846289898
"PRK","BWA","opul",0.00039433044532042,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.000615155494699855
"PRK","BWA","opul",0.00039433044532042,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","BWA","opul",0.00039433044532042,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","BWA","opul",0.00039433044532042,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CAF","opul",0.00181578088408742,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.00509871272251747
"PRK","CAF","opul",0.00181578088408742,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.00609012908522921
"PRK","CAF","opul",0.00181578088408742,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.00354077272397047
"PRK","CAF","opul",0.00181578088408742,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.00198283272542346
"PRK","CAF","opul",0.00181578088408742,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.00283261817917638
"PRK","CAF","opul",0.00181578088408742,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","CAF","opul",0.00181578088408742,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CAF","opul",0.00181578088408742,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CAN","opul",0.141290044103476,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.396742443842561
"PRK","CAN","opul",0.141290044103476,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.473886807923059
"PRK","CAN","opul",0.141290044103476,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.275515586001779
"PRK","CAN","opul",0.141290044103476,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.154288728160996
"PRK","CAN","opul",0.141290044103476,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.220412468801423
"PRK","CAN","opul",0.141290044103476,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","CAN","opul",0.141290044103476,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CAN","opul",0.141290044103476,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CCK","opul",0,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","CCK","opul",0,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0
"PRK","CCK","opul",0,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0
"PRK","CCK","opul",0,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0
"PRK","CCK","opul",0,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0
"PRK","CCK","opul",0,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","CCK","opul",0,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CCK","opul",0,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CHE","opul",0.000529467574381571,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.00148674494886345
"PRK","CHE","opul",0.000529467574381571,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.00177583424447579
"PRK","CHE","opul",0.000529467574381571,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.00103246177004406
"PRK","CHE","opul",0.000529467574381571,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.000578178591224675
"PRK","CHE","opul",0.000529467574381571,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.00082596941603525
"PRK","CHE","opul",0.000529467574381571,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","CHE","opul",0.000529467574381571,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CHE","opul",0.000529467574381571,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CHL","opul",0.00146516436193054,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.00411418152830096
"PRK","CHL","opul",0.00146516436193054,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.00491416126991503
"PRK","CHL","opul",0.00146516436193054,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.00285707050576455
"PRK","CHL","opul",0.00146516436193054,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.00159995948322815
"PRK","CHL","opul",0.00146516436193054,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.00228565640461164
"PRK","CHL","opul",0.00146516436193054,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","CHL","opul",0.00146516436193054,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CHL","opul",0.00146516436193054,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CHN","opul",0.126391671110504,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.354907812478295
"PRK","CHN","opul",0.126391671110504,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.42391766490463
"PRK","CHN","opul",0.126391671110504,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.246463758665483
"PRK","CHN","opul",0.126391671110504,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.13801970485267
"PRK","CHN","opul",0.126391671110504,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.197171006932386
"PRK","CHN","opul",0.126391671110504,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","CHN","opul",0.126391671110504,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CHN","opul",0.126391671110504,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CIV","opul",0.000597621595551103,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.0016781214403075
"PRK","CIV","opul",0.000597621595551103,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.0020044228314784
"PRK","CIV","opul",0.000597621595551103,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.00116536211132465
"PRK","CIV","opul",0.000597621595551103,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.000652602782341804
"PRK","CIV","opul",0.000597621595551103,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.000932289689059721
"PRK","CIV","opul",0.000597621595551103,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","CIV","opul",0.000597621595551103,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CIV","opul",0.000597621595551103,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CMR","opul",0.00178761032206191,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.00501960978434984
"PRK","CMR","opul",0.00178761032206191,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.00599564502019565
"PRK","CMR","opul",0.00178761032206191,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.00348584012802072
"PRK","CMR","opul",0.00178761032206191,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.00195207047169161
"PRK","CMR","opul",0.00178761032206191,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.00278867210241658
"PRK","CMR","opul",0.00178761032206191,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","CMR","opul",0.00178761032206191,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","CMR","opul",0.00178761032206191,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","COD","opul",0.00188303663969387,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.00528756688426039
"PRK","COD","opul",0.00188303663969387,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.00631570488953324
"PRK","COD","opul",0.00188303663969387,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.00367192144740305
"PRK","COD","opul",0.00188303663969387,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.00205627601054571
"PRK","COD","opul",0.00188303663969387,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.00293753715792244
"PRK","COD","opul",0.00188303663969387,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","COD","opul",0.00188303663969387,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","COD","opul",0.00188303663969387,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","COG","opul",0.000260705066178478,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0.000732059825829167
"PRK","COG","opul",0.000260705066178478,"salmon_aquaculture_meat","plant-dominant","guar meal",3.354,"guar","Other pulses n.e.c.",211,0.000874404791962616
"PRK","COG","opul",0.000260705066178478,"salmon_aquaculture_meat","plant-dominant","pea flour",1.95,"peas","Peas, dry; Peas, green",187,0.000508374879048033
"PRK","COG","opul",0.000260705066178478,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1.092,"peas","Peas, dry; Peas, green",187,0.000284689932266898
"PRK","COG","opul",0.000260705066178478,"salmon_aquaculture_meat","fish-dominant","faba beans",1.56,"faba beans","Broad beans and horse beans, dry",181,0.000406699903238426
"PRK","COG","opul",0.000260705066178478,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"PRK","COG","opul",0.000260705066178478,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"PRK","COG","opul",0.000260705066178478,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"PRK","COK","opul",0,"salmon_aquaculture_meat","plant-dominant","faba beans",2.808,"faba beans","Broad beans and horse beans, dry",181,0
