"allocation","diet","fcr","spp_type","ingredient_raw_material","med_ad","mean_ad","global_mean","lower_med_ad","upper_med_ad","lower_mean_ad","upper_mean_ad","range_med_ad","range_mean_ad"
"economic","fish-dominant","regular","molluscs","trimmings fish_fish oil, cut offs",0.0000000116728673419687,0.0000000171007218131233,0.0000000116933865949322,0.0000000000205192529634246,0.0000000233662539369009,-0.00000000540733521819115,0.0000000287941084080555,0.0000000233457346839375,0.0000000342014436262466
"economic","fish-dominant","regular","molluscs","trimmings fish_fish meal, cut offs",0.00000000967857749301289,0.0000000148153118206578,0.00000000970695978952592,0.0000000000283822965130298,0.0000000193855372825388,-0.00000000510835203113188,0.0000000245222716101837,0.0000000193571549860258,0.0000000296306236413156
"economic","fish-dominant","regular","molluscs","forage fish_fish oil",0.000000483167427182172,0.0000008497954139618,0.000000483550321565038,0.000000000382894382866539,0.00000096671774874721,-0.000000366245092396762,0.00000133334573552684,0.000000966334854364344,0.0000016995908279236
"economic","fish-dominant","regular","molluscs","forage fish_fish meal",0.000000319189091373816,0.000000574139753275474,0.000000319365744510379,0.000000000176653136563232,0.000000638554835884195,-0.000000254774008765095,0.000000893505497785854,0.000000638378182747632,0.00000114827950655095
"economic","fish-dominant","regular","cnidaria","trimmings fish_fish oil, cut offs",0.0000000329890602549566,0.0000000479090717294798,0.0000000330896788795,0.000000000100618624543358,0.0000000660787391344566,-0.0000000148193928499798,0.0000000809987506089797,0.0000000659781205099132,0.0000000958181434589595
"economic","fish-dominant","regular","cnidaria","trimmings fish_fish meal, cut offs",0.0000000333967154310828,0.0000000529028715271789,0.0000000334501098310953,0.0000000000533944000125075,0.0000000668468252621781,-0.0000000194527616960836,0.0000000863529813582743,0.0000000667934308621656,0.000000105805743054358
"economic","fish-dominant","regular","cnidaria","forage fish_fish oil",0.000000622189902582961,0.00000102363256629313,0.000000623062368959883,0.000000000872466376922176,0.00000124525227154284,-0.000000400570197333245,0.00000164669493525301,0.00000124437980516592,0.00000204726513258626
"economic","fish-dominant","regular","cnidaria","forage fish_fish meal",0.000000601707365916613,0.00000104382716809884,0.000000602034960257156,0.000000000327594340543413,0.00000120374232617377,-0.000000441792207841688,0.000001645862128356,0.00000120341473183323,0.00000208765433619769
"economic","fish-dominant","regular","cephalopods","trimmings fish_fish oil, cut offs",0.0000000123467370861181,0.0000000182375066135086,0.0000000123661867502196,0.0000000000194496641015007,0.0000000247129238363377,-0.00000000587131986328903,0.0000000306036933637282,0.0000000246934741722361,0.0000000364750132270172
"economic","fish-dominant","regular","cephalopods","trimmings fish_fish meal, cut offs",0.0000000118881758250135,0.0000000187889180429111,0.0000000119180634174145,0.0000000000298875924009678,0.000000023806239242428,-0.00000000687085462549664,0.0000000307069814603256,0.0000000237763516500271,0.0000000375778360858223
"economic","fish-dominant","regular","cephalopods","forage fish_fish oil",0.000000335893953722614,0.000000589649038825844,0.000000336208487066429,0.000000000314533343814816,0.000000672102440789043,-0.000000253440551759415,0.000000925857525892273,0.000000671787907445229,0.00000117929807765169
"economic","fish-dominant","regular","cephalopods","forage fish_fish meal",0.000000326930498005949,0.000000597590490914294,0.000000327110476760071,0.000000000179978754122345,0.00000065404097476602,-0.000000270480014154223,0.000000924700967674365,0.000000653860996011898,0.00000119518098182859
"economic","fish-dominant","regular","fish","trimmings fish_fish oil, cut offs",0.0000000258115765580446,0.0000000397787112215669,0.0000000258686533145602,0.0000000000570767565155617,0.0000000516802298726048,-0.0000000139100579070067,0.0000000656473645361271,0.0000000516231531160893,0.0000000795574224431339
"economic","fish-dominant","regular","fish","trimmings fish_fish meal, cut offs",0.0000000349539710685648,0.0000000594423464746843,0.0000000350347012480507,0.0000000000807301794858439,0.0000000699886723166155,-0.0000000244076452266336,0.0000000944770477227349,0.0000000699079421371296,0.000000118884692949369
"economic","fish-dominant","regular","fish","forage fish_fish oil",0.00000104554925472586,0.00000185969734506584,0.00000104611636469596,0.000000000567109970095458,0.00000209166561942182,-0.000000813580980369883,0.0000029058137097618,0.00000209109850945173,0.00000371939469013168
"economic","fish-dominant","regular","fish","forage fish_fish meal",0.00000124613078271026,0.00000231355839018508,0.00000124644593805652,0.000000000315155346264362,0.00000249257672076678,-0.00000106711245212856,0.00000356000432824161,0.00000249226156542052,0.00000462711678037016
"economic","fish-dominant","regular","arthropods","trimmings fish_fish oil, cut offs",0.0000000119435183218757,0.0000000175094339587478,0.0000000119630962167366,0.0000000000195778948608449,0.0000000239066145386123,-0.00000000554633774201123,0.0000000294725301754844,0.0000000238870366437515,0.0000000350188679174956
"economic","fish-dominant","regular","arthropods","trimmings fish_fish meal, cut offs",0.0000000106273881426469,0.0000000164641829325717,0.0000000106560869637443,0.0000000000286988210973504,0.0000000212834751063912,-0.00000000580809596882744,0.000000027120269896316,0.0000000212547762852939,0.0000000329283658651435
"economic","fish-dominant","regular","arthropods","forage fish_fish oil",0.000000481284063059591,0.000000845328139691316,0.000000481646335882442,0.000000000362272822851395,0.000000962930398942033,-0.000000363681803808874,0.00000132697447557376,0.000000962568126119182,0.00000169065627938263
"economic","fish-dominant","regular","arthropods","forage fish_fish meal",0.000000346709249111662,0.000000626296239067173,0.000000346886195902215,0.000000000176946790553245,0.000000693595445013877,-0.000000279410043164958,0.000000973182434969388,0.000000693418498223324,0.00000125259247813435
"economic","fish-dominant","regular","sponges","trimmings fish_fish oil, cut offs",0.0000000136301809207815,0.0000000182118562666681,0.0000000137136125157476,0.0000000000834315949660436,0.0000000273437934365291,-0.00000000449824375092053,0.0000000319254687824157,0.0000000272603618415631,0.0000000364237125333362
"economic","fish-dominant","regular","sponges","trimmings fish_fish meal, cut offs",0.00000000241447134156169,0.00000000325752106515874,0.00000000251305269991597,0.0000000000985813583542772,0.00000000492752404147766,-0.000000000744468365242774,0.00000000577057376507472,0.00000000482894268312339,0.00000000651504213031749
"economic","fish-dominant","regular","sponges","forage fish_fish oil",0.00000131592386395993,0.00000211569149619744,0.00000131986110960056,0.00000000393724564062836,0.00000263578497356049,-0.000000795830386596882,0.000003435552605798,0.00000263184772791986,0.00000423138299239488
"economic","fish-dominant","regular","sponges","forage fish_fish meal",0.000000492352068663093,0.000000803619327220548,0.000000494212033844965,0.00000000185996518187181,0.000000986564102508059,-0.000000309407293375583,0.00000129783136106551,0.000000984704137326187,0.0000016072386544411
"economic","plant-dominant","regular","Terrestrial mammal","Sunflower_sunflower meal",0.00000234534434725835,0.00000408867143570011,0.00000235630818243142,0.0000000109638351730723,0.00000470165252968977,-0.00000173236325326869,0.00000644497961813153,0.0000046906886945167,0.00000817734287140022
"economic","plant-dominant","regular","Terrestrial mammal","Rapeseed_canola oil",0.0000222675640234335,0.0000385969302084554,0.0000222704850071106,0.0000000029209836771571,0.0000445380490305441,-0.0000163264452013448,0.0000608674152155661,0.0000445351280468669,0.0000771938604169109
"economic","plant-dominant","regular","Terrestrial mammal","Soybean_soy protein concentrate",0.0000225031628988751,0.0000352030505716507,0.0000226558048726025,0.000000152641973727441,0.0000451589677714777,-0.0000125472456990482,0.0000578588554442533,0.0000450063257977502,0.0000704061011433015
"economic","plant-dominant","regular","Terrestrial mammal","Soybean_soy oil",0.000000671721962838943,0.00000105028350236524,0.000000676359463222652,0.00000000463750038370847,0.00000134808142606159,-0.000000373924039142591,0.00000172664296558789,0.00000134344392567789,0.00000210056700473048
"economic","plant-dominant","regular","Terrestrial mammal","Wheat_wheat gluten",0.0000081041266562878,0.0000132266328981567,0.00000810590169151771,0.00000000177503522991174,0.0000162100283478055,-0.00000512073120663902,0.0000213325345896744,0.0000162082533125756,0.0000264532657963135
"economic","plant-dominant","regular","Terrestrial mammal","Wheat_wheat",0.00000210354001954062,0.00000343260769969881,0.00000210400410855783,0.000000000464089017215841,0.00000420754412809845,-0.00000132860359114098,0.00000553661180825665,0.00000420708003908123,0.00000686521539939763
"economic","plant-dominant","regular","Terrestrial mammal","Pulses_pea protein concentrate",0.0000014935015734525,0.00000243308931896837,0.00000150042959383211,0.00000000692802037960405,0.00000299393116728461,-0.000000932659725136262,0.00000393351891280047,0.000002987003146905,0.00000486617863793674
"economic","plant-dominant","regular","Terrestrial mammal","Pulses_pea flour",0.00000121587266338728,0.00000198076527866862,0.0000012215148425556,0.00000000564217916831922,0.00000243738750594287,-0.000000759250436113022,0.00000320228012122422,0.00000243174532677456,0.00000396153055733724
"economic","plant-dominant","regular","Terrestrial mammal","Pulses_guar meal",0.000000796940294659722,0.00000129825306589422,0.000000800642582136315,0.0000000037022874765924,0.00000159758287679604,-0.000000497610483757904,0.00000209889564803053,0.00000159388058931944,0.00000259650613178844
"economic","plant-dominant","regular","Terrestrial mammal","CropsNES_linseed oil",0.000000799954287308795,0.0000013290625605464,0.000000808733473131555,0.00000000877918582276038,0.00000160868776044035,-0.000000520329087414849,0.00000213779603367796,0.00000159990857461759,0.00000265812512109281
"economic","plant-dominant","regular","Terrestrial mammal","CropsNES_coconut oil",0.000000148639994085372,0.000000246840458585863,0.000000150312365437884,0.00000000167237135251241,0.000000298952359523256,-0.0000000965280931479782,0.000000397152824023747,0.000000297279988170744,0.000000493680917171725
"economic","plant-dominant","regular","Terrestrial mammal","Pulses_faba beans",0.00000148814234878274,0.00000242435833715011,0.00000149504551526563,0.00000000690316648288558,0.00000298318786404837,-0.000000929312821884483,0.00000391940385241574,0.00000297628469756549,0.00000484871667430023
"economic","plant-dominant","regular","Terrestrial mammal","Maize_corn gluten meal",0.000000041274266514325,0.0000000701677862675268,0.0000000412772838479953,0.0000000000030173336702452,0.0000000825515503623203,-0.0000000288905024195315,0.000000111445070115522,0.0000000825485330286501,0.000000140335572535054
"economic","plant-dominant","regular","Amphibians","Sunflower_sunflower meal",0.00000141868546441494,0.00000243900152622862,0.00000142880202444908,0.0000000101165600341346,0.00000284748748886402,-0.00000101019950177954,0.00000386780355067769,0.00000283737092882988,0.00000487800305245724
"economic","plant-dominant","regular","Amphibians","Rapeseed_canola oil",0.0000175881462618435,0.0000297866492638126,0.0000176075258762012,0.0000000193796143577174,0.0000351956721380447,-0.0000121791233876114,0.0000473941751400138,0.000035176292523687,0.0000595732985276253
"economic","plant-dominant","regular","Amphibians","Soybean_soy protein concentrate",0.0000157984684589456,0.0000244081687286059,0.0000159125825033817,0.000000114114044436064,0.0000317110509623273,-0.00000849558622522418,0.0000403207512319875,0.0000315969369178912,0.0000488163374572117
"economic","plant-dominant","regular","Amphibians","Soybean_soy oil",0.000000470773917230679,0.000000727198975987538,0.000000474187271274536,0.00000000341335404385745,0.000000944961188505215,-0.000000253011704713002,0.00000120138624726207,0.000000941547834461358,0.00000145439795197508
"economic","plant-dominant","regular","Amphibians","Wheat_wheat gluten",0.00000610454302401294,0.00000969256463031913,0.0000061146298553831,0.0000000100868313701596,0.000012219172879396,-0.00000357793477493603,0.0000158071944857022,0.0000122090860480259,0.0000193851292606383
"economic","plant-dominant","regular","Amphibians","Wheat_wheat",0.00000158530912568595,0.00000251673599581987,0.00000158795251874595,0.00000000264339305999783,0.00000317326164443191,-0.00000092878347707392,0.00000410468851456582,0.00000317061825137191,0.00000503347199163974
"economic","plant-dominant","regular","Amphibians","Pulses_pea protein concentrate",0.00000112719855085948,0.00000181626411351288,0.00000113380756930311,0.00000000660901844362627,0.00000226100612016259,-0.000000682456544209768,0.00000295007168281599,0.00000225439710171897,0.00000363252822702575
