GAEZ_category,iso3c,late,early,coef
Othercereals,CIV,18849.04,19293.333333333332,0.9769716655148585
Othercereals,COD,0,0,1
Othercereals,COG,2537.826666666667,2452.09,1.034964730767087
Othercereals,COL,7253,3759.3333333333335,1.9293314417449903
Othercereals,CYP,1560,381.6666666666667,4.0873362445414845
Othercereals,CZE,535753.3333333334,491050.83666666667,1.0910343559744538
Othercereals,DEU,6104666.666666667,6795833.333333333,0.8982955242182711
Othercereals,DNK,1165980,1030501.3333333334,1.131468696142719
Othercereals,DZA,70699,65685,1.0763340184212529
Othercereals,ECU,4590.25,7741.693333333333,0.5929258370692373
Othercereals,EGY,92210.20666666667,91450.48,1.008307519727252
Othercereals,ERI,30159.826666666668,29922.503333333334,1.0079312660003603
Othercereals,ESP,2330190,1708356.1333333333,1.3639954541874992
Othercereals,EST,213040,145073.66666666666,1.4684953161727032
Othercereals,ETH,5991555.683333334,4954033.576666667,1.2094297688157305
Othercereals,FIN,1222420,1157963.44,1.0556637263090103
Othercereals,FRA,2820370,3001983.1333333333,0.9395022805702196
Othercereals,GBR,1283800.3333333333,932842.3333333334,1.3762243494524082
Othercereals,GEO,10042.156666666666,12809.833333333334,0.7839412430554651
Othercereals,GGY,1283800.3333333333,932842.3333333334,1.3762243494524082
Othercereals,GHA,39.60666666666667,39.416666666666664,1.0048202959830868
Othercereals,GIN,474494,489080,0.9701766582154249
Othercereals,GMB,787.9933333333333,773.8233333333334,1.0183116732070627
Othercereals,GNB,2250.12,2594.65,0.867215231341414
Othercereals,GRC,135306.66666666666,253159.16666666666,0.5344727131481841
Othercereals,GTM,0,0,1
Othercereals,HRV,120710,152536.98,0.7913490879392
Othercereals,HUN,482423.3333333333,718682,0.6712611883048877
Othercereals,IRL,200916.66666666666,178983.74,1.1225414479922404
Othercereals,IRN,446.7366666666667,467.53,0.9555251356419197
Othercereals,IRQ,0,392.63666666666666,0
Othercereals,ISR,260.81666666666666,265.32666666666665,0.9830020854795347
Othercereals,ITA,422296.6666666667,442638.56666666665,0.9540439954132631
Othercereals,JPN,43082.69666666667,31888.716666666667,1.351032627528128
Othercereals,KAZ,712412.35,840052.82,0.8480566138686375
Othercereals,KEN,3812.27,3749.89,1.0166351546312025
Othercereals,KGZ,2882.0833333333335,3643.076666666667,0.7911124571447394
Othercereals,KOR,22178.01,17727.51,1.2510504859396498
Othercereals,KWT,0,0,1
Othercereals,LBN,150.29,149.49,1.0053515285303363
Othercereals,LSO,331.0566666666667,331.83,0.9976694893971814
Othercereals,LTU,680956.6666666666,740841.6666666666,0.9191662635965849
Othercereals,LUX,42096.666666666664,39164,1.0748816940727879
Othercereals,LVA,462200,361633.3333333333,1.2780901465572865
Othercereals,MAR,14620.073333333334,36727.97,0.39806374633102054
Othercereals,MDA,5059.873333333333,7003.333333333333,0.7224950023798191
Othercereals,MDG,0,0,1
Othercereals,MEX,121362.31999999999,119467.54333333333,1.0158601793742417
Othercereals,MKD,15076,16218.666666666666,0.9295462019072673
Othercereals,MLI,44232.096666666665,24928.11,1.7743862918876185
Othercereals,MLT,0,0,1
Othercereals,MMR,12749.346666666666,12857.763333333332,0.9915679995146901
Othercereals,MNE,999.0766666666667,948.7,1.0531007343382173
Othercereals,MNG,25623.243333333336,14139.836666666666,1.8121314932680743
Othercereals,NER,6639.143333333333,6614.216666666667,1.003768649852716
Othercereals,NGA,86576.826666666675,83029.57333333333,1.0427227696220047
Othercereals,NLD,20720,21850.333333333332,0.9482692865097405
Othercereals,NOR,313333.3333333333,351633.3333333333,0.8910797231965115
Othercereals,NPL,13034.863333333333,10948.5,1.1905615685558142
Othercereals,NZL,38334.013333333336,47275.666666666664,0.8108614015666975
Othercereals,OMN,1406.76,1382.59,1.017481682928417
Othercereals,PER,128641.62333333334,128293.18000000001,1.0027159926453872
Othercereals,POL,11786670,11536774.333333334,1.021660791781689
Othercereals,PRK,77881.53333333334,78912.26333333334,0.9869382785835696
Othercereals,PRT,89030,118903,0.7487615955863183
Othercereals,PSE,754.53,741.4466666666667,1.0176456836634686
Othercereals,QAT,193,63,3.0634920634920637
Othercereals,ROU,557676.6666666666,677101.6666666666,0.8236232372784983
Othercereals,RUS,7157417.55,9029067.826666668,0.7927083600879715
Othercereals,SEN,6196.7300000000005,3054.6666666666665,2.028610868616325
Othercereals,SLE,9976.353333333333,9937.486666666666,1.0039111163587306
Othercereals,SVK,113923.33333333333,126839.63333333333,0.8981682644410041
Othercereals,SVN,38653.333333333336,39572.7,0.9767676537949985
Othercereals,SWE,1068166.6666666667,1128966.6666666667,0.9461454427352446
Othercereals,SYR,17.333333333333332,45.666666666666664,0.3795620437956204
Othercereals,TCD,520307.25,459739,1.1317448595833723
Othercereals,TGO,3533.55,4163.333333333333,0.8487309847878304
Othercereals,THA,278158.64,276804.16000000003,1.0048932790605458
Othercereals,TJK,3587.1266666666666,2766.3333333333335,1.2967080371129052
Othercereals,TKM,0,0,1
Othercereals,TUN,56396.683333333334,64733.64,0.8712113722221295
Othercereals,TUR,800986.6666666666,659560,1.2144257788020296
Othercereals,TWN,399.80333333333334,395.06333333333333,1.0119980762578151
Othercereals,TZA,85221.09666666666,81060.67666666667,1.051324762771328
Othercereals,UKR,1040681.2366666666,1124780,0.9252309221951551
Othercereals,URY,40794.67333333333,50609.49333333333,0.8060676099767317
Othercereals,USA,1121092.76,1423920.2866666666,0.7873283150031016
Othercereals,UZB,35230.58666666667,17866.666666666668,1.9718611940298507
Othercereals,VNM,0,0,1
Othercereals,XMI,89030,118903,0.7487615955863183
Othercereals,YEM,0,0,1
Othercereals,ZAF,61437.39333333333,54199.75666666667,1.1335363313746734
Othercereals,ZWE,2905.15,2860.016666666667,1.0157807938182177
PotatoAndSweetpotato,AFG,880429.6633333333,365227,2.410636845943299
PotatoAndSweetpotato,AGO,2213166.6666666665,2605053.3333333335,0.8495667395165293
PotatoAndSweetpotato,ALB,258136.33333333334,241115,1.0705942530880839
PotatoAndSweetpotato,ARE,2195.3333333333335,3074.4666666666667,0.7140533859531193
PotatoAndSweetpotato,ARG,2935520.046666667,2505663.736666667,1.1715538696233223
PotatoAndSweetpotato,ARM,435205.55,636726.6666666666,0.683504512663728
PotatoAndSweetpotato,ATG,104.54333333333334,267.26,0.39116715308438726
PotatoAndSweetpotato,AUS,1266898.1199999999,1229151.9666666666,1.0307091021752965
PotatoAndSweetpotato,AUT,802280,684790.4566666667,1.171570065250666
PotatoAndSweetpotato,AZE,1034588.8333333334,853836.8,1.2116938896675962
PotatoAndSweetpotato,BDI,1270781.5033333334,807240,1.5742300967907108
PotatoAndSweetpotato,BEL,3942666.6666666665,3824445.6666666665,1.030911930853247
PotatoAndSweetpotato,BEN,56844.36666666666,59799.056666666664,0.9505896887894051
PotatoAndSweetpotato,BFA,135545.77333333335,64756.333333333336,2.0931662797461255
PotatoAndSweetpotato,BGD,9969908.333333334,9483953.666666666,1.0512396711062242
PotatoAndSweetpotato,BGR,195126.66666666666,141566.33333333334,1.3783408955519083
PotatoAndSweetpotato,BHR,30.666666666666668,45.11666666666667,0.6797192463982268
PotatoAndSweetpotato,BHS,1770.4266666666667,1769.32,1.0006254757006459
PotatoAndSweetpotato,BIH,387417.6666666667,356533.3333333333,1.0866239715781603
PotatoAndSweetpotato,BLR,5381397.666666667,6086360.666666667,0.8841733116703239
PotatoAndSweetpotato,BLZ,1554.6666666666667,1126.6666666666667,1.3798816568047336
PotatoAndSweetpotato,BOL,1286927.14,1070187.8566666667,1.2025245212634117
PotatoAndSweetpotato,BRA,4603059.666666667,4401190,1.045867064740824
PotatoAndSweetpotato,BRB,1679.2733333333333,1787,0.9397164708076852
PotatoAndSweetpotato,BRN,280.58666666666664,273.5566666666667,1.0256985146282913
PotatoAndSweetpotato,BTN,42600.60333333333,51316.37666666666,0.8301561041624594
PotatoAndSweetpotato,BWA,3614.9566666666665,0,1
PotatoAndSweetpotato,CAF,1359.0633333333333,1329.1233333333332,1.0225261262436143
PotatoAndSweetpotato,CAN,5674381.333333333,5621247.333333333,1.0094523504925539
PotatoAndSweetpotato,CHE,425628,421833.3333333333,1.0089956538917424
PotatoAndSweetpotato,CHL,1163416.44,1077472.0866666667,1.0797648072714496
PotatoAndSweetpotato,CHN,141581877.6666667,137761318.99,1.0277331743386111
PotatoAndSweetpotato,CIV,57913.76,50880.666666666664,1.1382272244860525
PotatoAndSweetpotato,CMR,774121.75,713088.6666666666,1.0855897536818704
PotatoAndSweetpotato,COD,662700,583145.7066666667,1.136422668338031
PotatoAndSweetpotato,COG,16280.2,15882.646666666667,1.025030672889531
PotatoAndSweetpotato,COK,299.9766666666667,297.53333333333336,1.0082119650459331
PotatoAndSweetpotato,COL,2790139.933333333,2591248.77,1.076754947512559
PotatoAndSweetpotato,COM,8006.820000000001,7943.966666666666,1.0079120842232472
PotatoAndSweetpotato,CPV,6002.666666666667,9308.526666666667,0.6448567943799198
PotatoAndSweetpotato,CRI,71725.62333333334,89001.33333333333,0.8058938068343546
