iso3c_producing,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
BGR,soy protein concentrate,salmon_aquaculture_meat,soyb,5.985156467559543e-6,1.2363302977183551e-6,7.221486765277898e-6
BGR,wheat,salmon_aquaculture_meat,whea,1.8743727792189913e-6,1.9793902816380978e-9,1.8763521695006295e-6
BGR,wheat gluten,salmon_aquaculture_meat,whea,2.854522647450834e-6,7.076627279397752e-9,2.8615992747302317e-6
BGR,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.327293594846561e-4,3.809098695998437e-7,3.3311026935425593e-4
BGR,oil of linseed,salmon_aquaculture_meat,xoil,1.1423841153974988e-4,2.3171310743647118e-23,1.1423841153974988e-4
BGR,oil of rapeseed,salmon_aquaculture_meat,xoil,0.001616912901793383,4.605313950938444e-5,0.0016629660413027675
BGR,faba bean,salmon_aquaculture_meat,xpul,1.6670681735766433e-05,2.4684928707099308e-5,4.1355610442865744e-5
BGR,guar protein,salmon_aquaculture_meat,xpul,2.2627503618622366e-5,3.883090390233973e-5,6.145840752096209e-5
BGR,pea other,salmon_aquaculture_meat,xpul,1.3155525359664169e-5,1.6337224697432193e-5,2.9492750057096363e-5
BGR,pea protein,salmon_aquaculture_meat,xpul,7.367094201411935e-6,5.700582964895049e-6,1.3067677166306985e-5
BHR,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BHR,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
BHR,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BHR,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BHR,wheat,salmon_aquaculture_meat,whea,0,0,0
BHR,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BHR,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
BHR,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
BHR,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
BHR,faba bean,salmon_aquaculture_meat,xpul,6.353696864858217e-7,2.4685324544232914e-5,2.5320694230718734e-5
BHR,guar protein,salmon_aquaculture_meat,xpul,8.624020365811343e-7,3.883174908003194e-5,3.9694151116613075e-5
BHR,pea other,salmon_aquaculture_meat,xpul,5.013965328960084e-7,1.6337431433497912e-5,1.683882796639392e-5
BHR,pea protein,salmon_aquaculture_meat,xpul,2.8078205842176466e-7,5.70062336130294e-6,5.981405419724705e-6
BHS,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384986e-22,8.925115230798858e-6
BHS,maize gluten,salmon_aquaculture_meat,maiz,4.085502772123785e-6,-4.785935981898629e-23,4.085502772123785e-6
BHS,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BHS,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BHS,wheat,salmon_aquaculture_meat,whea,0,0,0
BHS,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BHS,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
BHS,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
BHS,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
BHS,faba bean,salmon_aquaculture_meat,xpul,0,2.46853402285498e-5,2.46853402285498e-5
BHS,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
BHS,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
BHS,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
BIH,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BIH,maize gluten,salmon_aquaculture_meat,maiz,4.486293053033385e-10,-4.7859555327861135e-23,4.486293053032906e-10
BIH,oil of soya bean,salmon_aquaculture_meat,soyb,5.050002978814121e-7,1.633943969467926e-8,5.213397375760913e-7
BIH,soy protein concentrate,salmon_aquaculture_meat,soyb,2.9084860906107573e-5,1.2363017386829587e-6,3.0321162644790532e-5
BIH,wheat,salmon_aquaculture_meat,whea,2.5621273653611416e-5,1.979343277165184e-9,2.562325299688858e-5
BIH,wheat gluten,salmon_aquaculture_meat,whea,3.9019189091746994e-5,7.076371354802099e-9,3.90262654631018e-5
BIH,cake of sunflower seed,salmon_aquaculture_meat,xoil,5.168745959307672e-9,3.81036649711416e-7,3.8620539567072366e-7
BIH,oil of linseed,salmon_aquaculture_meat,xoil,1.7746234626194404e-9,2.3173958058684477e-23,1.7746234626194636e-9
BIH,oil of rapeseed,salmon_aquaculture_meat,xoil,2.511774747092131e-8,4.612772286286062e-5,4.615284061033154e-5
BIH,faba bean,salmon_aquaculture_meat,xpul,8.739294510787516e-7,2.468531865530396e-5,2.5559248106382712e-5
BIH,guar protein,salmon_aquaculture_meat,xpul,1.1862047473606795e-6,3.883173650619548e-5,4.001794125355616e-5
BIH,pea other,salmon_aquaculture_meat,xpul,6.896539228841161e-7,1.6337428357854165e-5,1.702708228073828e-5
BIH,pea protein,salmon_aquaculture_meat,xpul,3.8620619681510503e-7,5.700622760319464e-6,6.086828957134569e-6
BLM,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BLM,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
BLM,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BLM,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BLM,wheat,salmon_aquaculture_meat,whea,0,0,0
BLM,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BLM,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
BLM,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
BLM,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
BLM,faba bean,salmon_aquaculture_meat,xpul,0,0,0
BLM,guar protein,salmon_aquaculture_meat,xpul,0,0,0
BLM,pea other,salmon_aquaculture_meat,xpul,0,0,0
BLM,pea protein,salmon_aquaculture_meat,xpul,0,0,0
BLR,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BLR,maize gluten,salmon_aquaculture_meat,maiz,3.5189652314388426e-4,-4.78427137382057e-23,3.5189652314388426e-4
BLR,oil of soya bean,salmon_aquaculture_meat,soyb,0.04786983506104112,1.5557281267936812e-8,0.04786985061832239
BLR,soy protein concentrate,salmon_aquaculture_meat,soyb,1.05,0,1.05
BLR,wheat,salmon_aquaculture_meat,whea,9.971934388106358e-4,1.9774201530589102e-9,9.971954162307888e-4
BLR,wheat gluten,salmon_aquaculture_meat,whea,0.0015186473504808444,7.065900547902691e-9,0.0015186544163813922
BLR,cake of sunflower seed,salmon_aquaculture_meat,xoil,0.011073285330907953,3.768173241153012e-7,0.011073662148232067
BLR,oil of linseed,salmon_aquaculture_meat,xoil,0.0038018722744774004,2.308585367101996e-23,0.0038018722744774004
BLR,oil of rapeseed,salmon_aquaculture_meat,xoil,0.053811115269526276,4.3645539747044104e-5,0.053854760809273323
BLR,faba bean,salmon_aquaculture_meat,xpul,1.0703715763575656e-7,2.4685337586301146e-5,2.4792374743936904e-5
BLR,guar protein,salmon_aquaculture_meat,xpul,1.4528402078085645e-7,3.883177692700281e-5,3.897706094778367e-5
BLR,pea other,salmon_aquaculture_meat,xpul,8.44674539423584e-8,1.6337438245051566e-5,1.6421905698993926e-5
BLR,pea protein,salmon_aquaculture_meat,xpul,4.7301774207720705e-8,5.700624692286475e-6,5.747926466494196e-6
BLZ,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798861e-6,-9.841997521384984e-22,8.92511523079886e-6
BLZ,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.785955534613704e-23,6.676396430983314e-11
BLZ,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.6339447945977574e-8,1.6347267342892668e-8
BLZ,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786111e-10,1.2363376968361379e-6,1.2367880452272165e-6
BLZ,wheat,salmon_aquaculture_meat,whea,0,0,0
BLZ,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BLZ,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.810366516808976e-7,3.810366516808976e-7
BLZ,oil of linseed,salmon_aquaculture_meat,xoil,0,2.317395809980952e-23,2.317395809980952e-23
BLZ,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.6127724021485134e-5,4.6127724021485134e-5
BLZ,faba bean,salmon_aquaculture_meat,xpul,1.6494404894922113e-4,2.468126852858281e-5,1.8962531747780394e-4
BLZ,guar protein,salmon_aquaculture_meat,xpul,2.2388238967223828e-4,3.882308881636362e-5,2.627054784886019e-4
BLZ,pea other,salmon_aquaculture_meat,xpul,1.30164180041999e-4,1.6335313075600714e-5,1.464994931175997e-4
BLZ,pea protein,salmon_aquaculture_meat,xpul,7.289194082351944e-5,5.700209432318767e-6,7.85921502558382e-5
BMU,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BMU,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
BMU,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BMU,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BMU,wheat,salmon_aquaculture_meat,whea,0,0,0
BMU,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BMU,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
BMU,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
BMU,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
BMU,faba bean,salmon_aquaculture_meat,xpul,0,0,0
BMU,guar protein,salmon_aquaculture_meat,xpul,0,0,0
BMU,pea other,salmon_aquaculture_meat,xpul,0,0,0
BMU,pea protein,salmon_aquaculture_meat,xpul,0,0,0
BOL,oil of coconuts,salmon_aquaculture_meat,cnut,0.19380658182010702,-7.934624440920843e-22,0.19380658182010702
BOL,maize gluten,salmon_aquaculture_meat,maiz,4.8947762252136774e-5,-4.7857212731195604e-23,4.8947762252136774e-5
BOL,oil of soya bean,salmon_aquaculture_meat,soyb,2.6979722188523523e-4,1.633503960844234e-8,2.698135569248437e-4
BOL,soy protein concentrate,salmon_aquaculture_meat,soyb,0.015538633747952767,1.217126698724345e-6,0.015539850874651491
BOL,wheat,salmon_aquaculture_meat,whea,1.6034390856087166e-5,1.979362253383393e-9,1.603637021834055e-5
BOL,wheat gluten,salmon_aquaculture_meat,whea,2.4419118941671204e-5,7.076474674351733e-9,2.4426195416345557e-5
BOL,cake of sunflower seed,salmon_aquaculture_meat,xoil,0.0016552905741238355,3.804059253029745e-7,0.0016556709800491386
BOL,oil of linseed,salmon_aquaculture_meat,xoil,5.683230542610047e-4,2.3160787805162924e-23,5.683230542610047e-4
BOL,oil of rapeseed,salmon_aquaculture_meat,xoil,0.00804395707569422,4.5756674589456846e-5,0.008089713750283676
BOL,faba bean,salmon_aquaculture_meat,xpul,9.00637269387707e-4,2.466310769113245e-5,9.253003770788395e-4
BOL,guar protein,salmon_aquaculture_meat,xpul,0.0012224558896360926,3.878431242733421e-5,0.0012612402020634268
BOL,pea other,salmon_aquaculture_meat,xpul,7.107301683930771e-4,1.6325828113817683e-5,7.270559965068948e-4
BOL,pea protein,salmon_aquaculture_meat,xpul,3.9800889430012315e-4,5.698356062498231e-6,4.0370725036262137e-4
BRA,oil of coconuts,salmon_aquaculture_meat,cnut,2.2033541447413134e-5,-9.841868507135184e-22,2.2033541447413134e-5
BRA,maize gluten,salmon_aquaculture_meat,maiz,2.3832257412781898e-6,-4.785944128920807e-23,2.3832257412781898e-6
BRA,oil of soya bean,salmon_aquaculture_meat,soyb,4.2337487044905774e-5,1.63387561749396e-8,4.2353825801080715e-5
BRA,soy protein concentrate,salmon_aquaculture_meat,soyb,0.0024383746444925415,1.2333230428995673e-6,0.002439607967535441
BRA,wheat,salmon_aquaculture_meat,whea,3.345013913840502e-6,1.9793873706598715e-9,3.346993301211162e-6
BRA,wheat gluten,salmon_aquaculture_meat,whea,5.094193683859661e-6,7.076611430035355e-9,5.101270295289696e-6
BRA,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.291458812200772e-5,3.8102411001644815e-7,3.329561223202417e-5
BRA,oil of linseed,salmon_aquaculture_meat,xoil,1.1300806966259555e-5,2.3173696215382395e-23,1.1300806966259555e-5
BRA,oil of rapeseed,salmon_aquaculture_meat,xoil,1.5994988321475063e-4,4.6120345897414944e-5,2.0607022911216558e-4
BRA,faba bean,salmon_aquaculture_meat,xpul,1.0756068265960872e-5,2.468507471134513e-5,3.5441142977306e-5
BRA,guar protein,salmon_aquaculture_meat,xpul,1.4599461345843357e-5,3.883121564553172e-5,5.343067699137508e-5
BRA,pea other,salmon_aquaculture_meat,xpul,8.488058922001952e-6,1.6337300951883324e-5,2.4825359873885276e-5
BRA,pea protein,salmon_aquaculture_meat,xpul,4.753312996321093e-6,5.700597865081431e-6,1.0453910861402525e-5
BRB,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798858e-6,-9.841997521384984e-22,8.925115230798856e-6
BRB,maize gluten,salmon_aquaculture_meat,maiz,2.1351585590858137e-7,-4.785954513055841e-23,2.1351585590858132e-7
BRB,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BRB,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BRB,wheat,salmon_aquaculture_meat,whea,0,0,0
BRB,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BRB,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.86365258228493e-4,3.809275360217445e-7,2.8674618576451477e-4
BRB,oil of linseed,salmon_aquaculture_meat,xoil,9.831988457784991e-5,2.317167963892394e-23,9.831988457784991e-5
BRB,oil of rapeseed,salmon_aquaculture_meat,xoil,0.001391604520178799,4.606353247223128e-5,0.0014376680526510303
BRB,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
BRB,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
BRB,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
BRB,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
BRN,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384984e-22,8.925115230798858e-6
BRN,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.785955534613704e-23,6.676396430983315e-11
BRN,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BRN,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BRN,wheat,salmon_aquaculture_meat,whea,0,0,0
BRN,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BRN,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.6368903678968746e-4,3.809742801584024e-7,1.6407001106984588e-4
BRN,oil of linseed,salmon_aquaculture_meat,xoil,5.620055764928043e-5,2.3172655710441375e-23,5.620055764928043e-5
BRN,oil of rapeseed,salmon_aquaculture_meat,xoil,7.954540467282771e-4,4.609103153674589e-5,8.41545078265023e-4
BRN,faba bean,salmon_aquaculture_meat,xpul,0,0,0
BRN,guar protein,salmon_aquaculture_meat,xpul,0,0,0
BRN,pea other,salmon_aquaculture_meat,xpul,0,0,0
BRN,pea protein,salmon_aquaculture_meat,xpul,0,0,0
BTN,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BTN,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.7859555346137045e-23,6.676396430983315e-11
BTN,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.6339447945977577e-8,1.634726734289267e-8
BTN,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786111e-10,1.2363376968361379e-6,1.2367880452272165e-6
BTN,wheat,salmon_aquaculture_meat,whea,2.2245757260255335e-6,1.979389588448489e-9,2.226555115613982e-6
BTN,wheat gluten,salmon_aquaculture_meat,whea,3.387854252533058e-6,7.0766235051979924e-09,3.394930876038256e-6
BTN,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.8103665168089755e-7,3.8103665168089755e-7
BTN,oil of linseed,salmon_aquaculture_meat,xoil,0,2.317395809980952e-23,2.317395809980952e-23
BTN,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.612772402148514e-5,4.612772402148514e-5
BTN,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
BTN,guar protein,salmon_aquaculture_meat,xpul,0,3.883178256864031e-5,3.883178256864031e-5
BTN,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
BTN,pea protein,salmon_aquaculture_meat,xpul,0,5.70062496193615e-6,5.70062496193615e-6
BWA,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BWA,maize gluten,salmon_aquaculture_meat,maiz,7.627104441591375e-11,-4.7859555345682046e-23,7.627104441586589e-11
BWA,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BWA,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BWA,wheat,salmon_aquaculture_meat,whea,0,0,0
BWA,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BWA,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.530104231593978e-7,3.810365171709879e-7,7.340469403303857e-7
BWA,oil of linseed,salmon_aquaculture_meat,xoil,1.2120165789146187e-7,2.3173955291087382e-23,1.212016578914619e-7
BWA,oil of rapeseed,salmon_aquaculture_meat,xoil,1.7154696193868454e-6,4.6127644890775974e-5,4.784311451016282e-5
BWA,faba bean,salmon_aquaculture_meat,xpul,3.281967945917246e-8,2.4685339418384842e-5,2.4718159097844016e-5
BWA,guar protein,salmon_aquaculture_meat,xpul,4.4546913407336355e-8,3.8831780838804254e-5,3.887632775221159e-5
BWA,pea other,salmon_aquaculture_meat,xpul,2.5899368260079277e-8,1.633743920190413e-5,1.636333857016421e-5
BWA,pea protein,salmon_aquaculture_meat,xpul,1.4503646225644397e-8,5.700624879256302e-6,5.715128525481946e-6
CAF,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
CAF,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988102e-11,-4.7859555346137045e-23,6.676396430983316e-11
CAF,oil of soya bean,salmon_aquaculture_meat,soyb,2.5078854390580308e-5,1.6339038171469476e-8,2.509519342875178e-5
CAF,soy protein concentrate,salmon_aquaculture_meat,soyb,0.001444385270057485,1.2345519494339895e-6,0.001445619822006919
CAF,wheat,salmon_aquaculture_meat,whea,5.387602305774527e-9,1.9793939810961273e-9,7.366996286870655e-9
CAF,wheat gluten,salmon_aquaculture_meat,whea,8.20489550840565e-9,7.076647421785098e-9,1.5281542930190748e-8
CAF,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.8515391012895765e-8,3.8103664462585505e-7,3.995520356387508e-7
CAF,oil of linseed,salmon_aquaculture_meat,xoil,6.3570250056280765e-9,2.3173957952492092e-23,6.3570250056281e-9
CAF,oil of rapeseed,salmon_aquaculture_meat,xoil,8.997635392581279e-8,4.612771987108072e-5,4.6217696225006536e-5
CAF,faba bean,salmon_aquaculture_meat,xpul,0,2.46853402285498e-5,2.46853402285498e-5
CAF,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
CAF,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033496e-5,1.6337439625033496e-5
CAF,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
CAN,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
CAN,maize gluten,salmon_aquaculture_meat,maiz,1.4001196218981643e-4,-4.785285443907834e-23,1.4001196218981643e-4
CAN,oil of soya bean,salmon_aquaculture_meat,soyb,4.347659457911e-4,1.633234411056535e-8,4.3478227813521054e-4
CAN,soy protein concentrate,salmon_aquaculture_meat,soyb,0.02503980119040616,1.2053800472459973e-6,0.025041006570453404
CAN,wheat,salmon_aquaculture_meat,whea,6.38065120049757e-4,1.9781310094953365e-9,6.380670981807664e-4
CAN,wheat gluten,salmon_aquaculture_meat,whea,9.717231043492802e-4,7.069770937990747e-9,9.717301741202181e-4
CAN,cake of sunflower seed,salmon_aquaculture_meat,xoil,4.6043743269931356e-4,3.8086120814323335e-7,4.608182939074568e-4
CAN,oil of linseed,salmon_aquaculture_meat,xoil,1.5808536104682308e-4,2.3170294636276434e-23,1.5808536104682308e-4
CAN,oil of rapeseed,salmon_aquaculture_meat,xoil,0.002237515879431958,4.602451250650501e-5,0.002283540391938463
CAN,faba bean,salmon_aquaculture_meat,xpul,0.0024610510662821136,2.4624588345658786e-5,0.0024856756546277723
CAN,guar protein,salmon_aquaculture_meat,xpul,0.0033404417881985767,3.870206725943778e-5,0.0033791438554580146
CAN,pea other,salmon_aquaculture_meat,xpul,0.0019421173187201028,1.6305710400594172e-5,0.001958423029120697
CAN,pea protein,salmon_aquaculture_meat,xpul,0.0010875856984832576,5.694425043755131e-6,0.0010932801235270127
CCK,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
CCK,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
CCK,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
CCK,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
CCK,wheat,salmon_aquaculture_meat,whea,0,0,0
CCK,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
CCK,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
CCK,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
CCK,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
CCK,faba bean,salmon_aquaculture_meat,xpul,0,0,0
CCK,guar protein,salmon_aquaculture_meat,xpul,0,0,0
CCK,pea other,salmon_aquaculture_meat,xpul,0,0,0
CCK,pea protein,salmon_aquaculture_meat,xpul,0,0,0
CHE,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
CHE,maize gluten,salmon_aquaculture_meat,maiz,2.024295526506914e-5,-4.78585865304944e-23,2.024295526506914e-5
CHE,oil of soya bean,salmon_aquaculture_meat,soyb,5.0354529360006173e-5,1.6338625180894012e-8,5.037086798518707e-5
CHE,soy protein concentrate,salmon_aquaculture_meat,soyb,0.002900106175327855,1.2327521868019207e-6,0.002901338927514657
CHE,wheat,salmon_aquaculture_meat,whea,4.9947135674716966e-5,1.979295126700055e-9,4.994911496984367e-5
CHE,wheat gluten,salmon_aquaculture_meat,whea,7.606556792730791e-5,7.0761091906386754e-9,7.607264403649854e-5
CHE,cake of sunflower seed,salmon_aquaculture_meat,xoil,9.768971596857717e-5,3.809994283186213e-7,9.807071539689579e-5
CHE,oil of linseed,salmon_aquaculture_meat,xoil,3.3540526731108126e-5,2.317318083304841e-23,3.3540526731108126e-5
CHE,oil of rapeseed,salmon_aquaculture_meat,xoil,4.74727455271069e-4,4.610582592444297e-5,5.208332811955119e-4
CHE,faba bean,salmon_aquaculture_meat,xpul,2.623823590175356e-4,2.467886323074748e-5,2.870612222482831e-4
CHE,guar protein,salmon_aquaculture_meat,xpul,3.5613767164627627e-4,3.881795310801044e-5,3.949556247542867e-4
CHE,pea other,salmon_aquaculture_meat,xpul,2.070567858408583e-4,1.6334056847295866e-5,2.2339084268815416e-4
CHE,pea protein,salmon_aquaculture_meat,xpul,1.1595180007088067e-4,5.699963964210284e-6,1.2165176403509095e-4
