iso3c_producing,diet,source_ingredient,SPAM_super.x,GAEZ_category,prop_produced_for_system_ms,prop_produced_for_system_ge,prop_produced_for_system_econ,SPAM_super.y,prop_extra_for_system_ms,prop_extra_for_system_ge,prop_extra_for_system_econ,total_prop_ms,total_prop_ge,total_prop_econ
MRT,fish-dominant,faba beans,opul,Pulses,6.8952068143574056e-6,6.8952068143574056e-6,6.8952068143574056e-6,opul,1.3446217082704605e-5,1.3446953361316013e-5,1.3445765932414426e-5,2.034142389706201e-5,2.034216017567342e-5,2.034097274677183e-5
MRT,fish-dominant,wheat,whea,Wheat,5.759174739512036e-9,5.759174739512036e-9,5.759174739512036e-9,whea,8.860656866804225e-22,8.860927132635515e-22,8.86433696040298e-22,5.759174739512922e-9,5.759174739512922e-9,5.759174739512923e-9
MRT,fish-dominant,wheat gluten,whea,Wheat,1.0695610230522354e-8,1.1917157295782992e-8,2.7322493007630073e-8,whea,8.86883473908483e-22,-3.6991585780348666e-21,-2.1941270485928603e-4,1.0695610230523241e-8,1.1917157295779293e-8,-2.193853823662784e-4
MRT,plant-dominant,coconut oil,cnut,CropsNES,5.074624273298738e-8,1.031982973006979e-7,1.8288011831158473e-7,cnut,-6.808328750779749e-24,-4.366462690877273e-23,-6.36744826147796e-6,5.0746242732987373e-8,1.0319829730069786e-7,-6.184568143166375e-6
MRT,plant-dominant,corn gluten meal,maiz,Maize,4.782775937372162e-11,6.021636191080595e-11,2.5309780803913974e-11,maiz,1.6527238648993423e-7,2.131754827548039e-7,6.797918208937761e-6,1.6532021424930796e-7,2.1323569911671472e-7,6.797943518718565e-6
MRT,plant-dominant,faba beans,opul,Pulses,1.2411372265843321e-5,1.2411372265843321e-5,1.2411372265843321e-5,opul,3.20057320874783e-5,3.200748463511557e-5,3.200465822445572e-5,4.441710435332162e-5,4.441885690095889e-5,4.441603049029904e-5
MRT,plant-dominant,guar meal,opul,Pulses,1.4824694650868432e-5,1.5795542637359807e-5,6.645552774527228e-6,opul,4.017800935274523e-5,4.3467978391379906e-5,2.5056630623202544e-4,5.5002704003613665e-5,5.9263521028739716e-5,2.5721185900655266e-4
MRT,plant-dominant,linseed oil,ooil,CropsNES,6.756939108143813e-7,1.090128262860936e-6,9.898179565198563e-7,ooil,-4.93110005932959e-24,2.6172716616137124e-21,8.016400121900072e-6,6.756939108143813e-7,1.0901282628609385e-6,9.00621807841993e-6
MRT,plant-dominant,pea flour,opul,Pulses,1.014001002111383e-5,1.014001002111383e-5,1.014001002111383e-5,opul,2.4314140980901437e-5,2.4315472357737675e-5,2.4313325187753704e-5,3.4454151002015266e-5,3.4455482378851505e-5,3.445333520886753e-5
MRT,plant-dominant,pea protein concentrate,opul,Pulses,5.8152346627110625e-6,7.216358307718299e-6,1.2456058375264599e-5,opul,1.133207082963592e-5,1.4414417711727235e-5,-1.0390908741039314e-4,1.7147305492346982e-5,2.1630776019445536e-5,-9.145302903512854e-5
MRT,plant-dominant,wheat,whea,Wheat,5.347805115261177e-9,5.347805115261177e-9,5.347805115261177e-9,whea,-2.0681115222268035e-21,-2.068174603315278e-21,-2.068970470280979e-21,5.347805115259109e-9,5.347805115259109e-9,5.347805115259108e-9
MRT,plant-dominant,wheat gluten,whea,Wheat,8.062844635316851e-9,8.983703192205643e-9,2.059695626729036e-8,whea,3.000906197519117e-22,1.7778690158359815e-21,-1.6540342477558095e-4,8.06284463531715e-9,8.983703192207422e-9,-1.6538282781931366e-4
MWI,fish-dominant,corn gluten meal,maiz,Maize,2.7467395625991584e-10,3.4582147636018277e-10,1.453536129752705e-10,maiz,1.0370523301037066e-6,1.3107857622900063e-6,3.8937882954669804e-5,1.0373270040599665e-6,1.3111315837663665e-6,3.893802830828278e-5
MWI,fish-dominant,faba beans,opul,Pulses,1.1432204648165425e-5,1.1432204648165425e-5,1.1432204648165425e-5,opul,1.344615607682618e-5,1.344689235209707e-5,1.3445704928582884e-5,2.4878360724991606e-5,2.4879097000262494e-5,2.487790957674831e-5
MWI,fish-dominant,soybean meal,soyb,Soybean,5.6846810478707094e-5,4.297284590072716e-5,4.7982974943581686e-5,soyb,6.487077023842794e-7,4.492700561634188e-7,-5.159416159788837e-5,5.7495518181091376e-5,4.342211595689058e-5,-3.6111866543066856e-6
MWI,fish-dominant,wheat,whea,Wheat,5.7591747395120355e-9,5.7591747395120355e-9,5.7591747395120355e-9,whea,8.860656866804225e-22,8.860927132635515e-22,8.864336960402983e-22,5.7591747395129214e-9,5.7591747395129214e-9,5.759174739512922e-9
MWI,fish-dominant,wheat gluten,whea,Wheat,1.0695610230522311e-8,1.1917157295782991e-8,2.732249300763013e-8,whea,8.86883473908483e-22,-3.699158578034866e-21,-2.19412704859286e-4,1.0695610230523198e-8,1.1917157295779292e-8,-2.1938538236627837e-4
MWI,plant-dominant,coconut oil,cnut,CropsNES,1.095851560440009e-8,2.2285396719274483e-8,3.949247318263621e-8,cnut,-6.808329021667687e-24,-4.3664630441804717e-23,-6.36744917449154e-6,1.0958515604400083e-8,2.228539671927444e-8,-6.327956701308904e-6
MWI,plant-dominant,corn gluten meal,maiz,Maize,4.806794234548521e-11,6.051875836303199e-11,2.5436882270672342e-11,maiz,1.652723864898945e-7,2.1317548275473942e-7,6.797918208936897e-6,1.6532045443224e-7,2.1323600151310246e-7,6.797943645819168e-6
MWI,plant-dominant,faba beans,opul,Pulses,2.0577968366697745e-5,2.0577968366697745e-5,2.0577968366697745e-5,opul,3.200547070634733e-5,3.200722323967207e-5,3.200439685209468e-5,5.2583439073045074e-5,5.2585191606369814e-5,5.258236521879242e-5
MWI,plant-dominant,guar meal,opul,Pulses,2.457923999355565e-5,2.6188899161532845e-5,1.101827999711117e-5,opul,4.017761742872107e-5,4.346752660604691e-5,2.5056521056663575e-4,6.475685742227672e-5,6.965642576757976e-5,2.615834905637469e-4
MWI,plant-dominant,linseed oil,ooil,CropsNES,1.459142956537402e-7,2.3541028726435384e-7,2.137485444806607e-7,ooil,-4.9311026717276466e-24,2.6172738986452875e-21,8.01640634318916e-6,1.459142956537402e-7,2.3541028726435647e-7,8.23015488766982e-6
MWI,plant-dominant,pea flour,opul,Pulses,1.6812065659066814e-5,1.6812065659066814e-5,1.6812065659066814e-5,opul,2.431397875395504e-5,2.4315310121908165e-5,2.431316296625038e-5,4.112604441302186e-5,4.112737578097498e-5,4.1125228625317195e-5
MWI,plant-dominant,pea protein concentrate,opul,Pulses,9.641618377970843e-6,1.1964671576861585e-5,2.0652057623421806e-5,opul,1.1332027468532482e-5,1.4414349267062428e-5,-1.0390823576098266e-4,2.0973645846503323e-5,2.6379020843924012e-5,-8.325617813756086e-5
MWI,plant-dominant,soy oil,soyb,Soybean,1.359841680545923e-6,2.3046936429225728e-6,2.2487601684516213e-6,soyb,5.377201698625262e-22,-7.53358234057969e-22,5.818473286012168e-7,1.3598416805459236e-6,2.304693642922572e-6,2.830607497052838e-6
MWI,plant-dominant,soy protein concentrate,soyb,Soybean,8.599585695716874e-5,7.414616105264411e-5,7.549292722658368e-5,soyb,1.0674629756124455e-6,8.970022346596604e-7,-1.3092288843343423e-5,8.706331993278118e-5,7.504316328730377e-5,6.240063838324026e-5
MWI,plant-dominant,sunflower meal,sunf,Sunflower,1.0939210350496263e-4,5.863706965083595e-5,4.537433746924974e-5,sunf,2.6341081940625825e-5,8.960283491450855e-6,4.200908821616123e-4,1.3573318544558846e-4,6.75973531422868e-5,4.6546521963086203e-4
MWI,plant-dominant,wheat,whea,Wheat,5.347805115261173e-9,5.347805115261173e-9,5.347805115261173e-9,whea,-2.068111522226804e-21,-2.0681746033152777e-21,-2.068970470280979e-21,5.347805115259105e-9,5.347805115259105e-9,5.347805115259104e-9
MWI,plant-dominant,wheat gluten,whea,Wheat,8.062844635316848e-9,8.98370319220563e-9,2.0596956267290367e-8,whea,3.0009061975191165e-22,1.7778690158359815e-21,-1.6540342477558095e-4,8.062844635317147e-9,8.983703192207409e-9,-1.6538282781931366e-4
MYS,fish-dominant,corn gluten meal,maiz,Maize,1.7959205556035885e-7,2.261109522071819e-7,9.503760200931411e-8,maiz,1.037052144142198e-6,1.3107854663602872e-6,3.893787925976654e-5,1.216644199702557e-6,1.536896418567469e-6,3.9032916861775855e-5
MYS,fish-dominant,faba beans,opul,Pulses,0.38984559341146235,0.38984559341146235,0.38984559341146235,opul,8.204325175477145e-6,8.204774422214017e-6,8.20404990224149e-6,0.3898537977366378,0.38985379818588456,0.3898537974613646
MYS,fish-dominant,soybean meal,soyb,Soybean,1.05,1.05,1.05,soyb,0,0,-0,1.05,1.05,1.05
MYS,plant-dominant,coconut oil,cnut,CropsNES,8.420916423869179e-8,1.7124898117627111e-7,3.034743281374183e-7,cnut,-6.808328522953167e-24,-4.3664623937364707e-23,-6.36744749360043e-6,8.420916423869178e-8,1.7124898117627106e-7,-6.063973165463012e-6
MYS,plant-dominant,corn gluten meal,maiz,Maize,3.142860972306274e-8,3.9569416636256854e-8,1.663158035163003e-8,maiz,1.652723813035575e-7,2.13175474332411e-7,6.797918096049691e-6,1.9670099102662024e-7,2.5274489096866786e-7,6.814549676401322e-6
MYS,plant-dominant,faba beans,opul,Pulses,0.7017220681406323,0.7017220681406323,0.7017220681406323,opul,9.54672206261947e-6,9.547244815392275e-6,9.546401749002465e-6,0.701731614862695,0.7017316153854477,0.7017316145423813
MYS,plant-dominant,guar meal,opul,Pulses,0.8381680258346458,0.893058447484938,0.37573049433966893,opul,6.502182964465839e-6,4.6486065211278445e-6,1.5642194363688316e-4,0.8381745280176103,0.8930630960914592,0.37588691628330584
MYS,plant-dominant,linseed oil,ooil,CropsNES,1.1212577808024597e-6,1.8089770785891767e-6,1.6425204779309638e-6,ooil,-4.93109786220808e-24,2.6172697801890272e-21,8.016394889570322e-6,1.1212577808024597e-6,1.8089770785891792e-6,9.658915367501286e-6
MYS,plant-dominant,pea flour,opul,Pulses,0.5733023432521507,0.5733023432521507,0.5733023432521507,opul,1.037489218389821e-5,1.0375460285035031e-5,1.0374544083343936e-5,0.5733127181443346,0.5733127187124357,0.573312717796234
MYS,plant-dominant,pea protein concentrate,opul,Pulses,0.328785440226534,0.408003061037171,0.7042485598490911,opul,7.606295165627112e-6,8.533352742005062e-6,-3.0731645041555056e-5,0.3287930465216996,0.40801159438991297,0.7042178282040495
MYS,plant-dominant,soy oil,soyb,Soybean,0.10209379084198482,0.17303110656302803,0.16883174973686402,soyb,4.8282293587181745e-22,-6.230052610168145e-22,4.836141135659088e-7,0.10209379084198482,0.17303110656302803,0.16883223335097758
MYS,plant-dominant,soy protein concentrate,soyb,Soybean,1.05,1.05,1.05,soyb,0,0,-0,1.05,1.05,1.05
NAM,fish-dominant,corn gluten meal,maiz,Maize,1.8944950025195302e-5,2.3852172504783768e-5,1.002540237630801e-5,maiz,1.037032683483985e-6,1.3107544976551745e-6,3.893749259238521e-5,1.9981982708679287e-5,2.5162927002438943e-5,4.896289496869323e-5
NAM,fish-dominant,wheat,whea,Wheat,5.759174739512038e-9,5.759174739512038e-9,5.759174739512038e-9,whea,8.860656866804225e-22,8.860927132635515e-22,8.86433696040298e-22,5.759174739512924e-9,5.759174739512924e-9,5.759174739512925e-9
NAM,fish-dominant,wheat gluten,whea,Wheat,1.069561023052238e-8,1.1917157295782961e-8,2.732249300763011e-8,whea,8.868834739084831e-22,-3.699158578034866e-21,-2.1941270485928603e-4,1.0695610230523267e-8,1.1917157295779262e-8,-2.193853823662784e-4
NAM,plant-dominant,coconut oil,cnut,CropsNES,2.5712152473101402e-5,5.228860723978568e-5,9.266186486097485e-5,cnut,-6.808154039481059e-24,-4.366234825212603e-23,-6.366859406219648e-6,2.5712152473101402e-5,5.228860723978568e-5,8.62950054547552e-5
NAM,plant-dominant,corn gluten meal,maiz,Maize,3.315366254409164e-6,4.174130188337146e-6,1.7544454158539024e-6,maiz,1.6527183855934585e-7,2.1317459294542247e-7,6.797906282533374e-6,3.48063809296851e-6,4.387304781282568e-6,8.552351698387277e-6
NAM,plant-dominant,linseed oil,ooil,CropsNES,3.42361205960023e-4,5.523471808031447e-4,5.015218634523335e-4,ooil,-4.9294151727423835e-24,2.615828870579007e-21,8.01238765277793e-6,3.42361205960023e-4,5.523471808031447e-4,5.095342511051114e-4
NAM,plant-dominant,sunflower meal,sunf,Sunflower,1.0939210350496251e-4,5.8637069650836207e-5,4.5374337469249536e-5,sunf,2.6341081940625825e-5,8.960283491450857e-6,4.2009088216161223e-4,1.3573318544558833e-4,6.759735314228706e-5,4.6546521963086176e-4
NAM,plant-dominant,wheat,whea,Wheat,5.347805115261172e-9,5.347805115261172e-9,5.347805115261172e-9,whea,-2.068111522226804e-21,-2.0681746033152777e-21,-2.068970470280979e-21,5.347805115259104e-9,5.347805115259104e-9,5.347805115259103e-9
NAM,plant-dominant,wheat gluten,whea,Wheat,8.062844635316854e-9,8.98370319220567e-9,2.0596956267290374e-8,whea,3.0009061975191165e-22,1.777869015835981e-21,-1.6540342477558098e-4,8.062844635317154e-9,8.983703192207448e-9,-1.653828278193137e-4
NCL,fish-dominant,corn gluten meal,maiz,Maize,2.733014821355516e-10,3.44093496633178e-10,1.4462731887950786e-10,maiz,1.03705233010513e-6,1.3107857622922713e-6,3.893788295469808e-5,1.0373256315872656e-6,1.3111298557889045e-6,3.893802758201696e-5
NCL,plant-dominant,coconut oil,cnut,CropsNES,1.078702185146463e-10,2.1936644529013386e-10,3.887444126268575e-10,cnut,-6.808329095542453e-24,-4.3664631405309793e-23,-6.367449423482555e-6,1.0787021851463949e-10,2.193664452900902e-10,-6.367060679069928e-6
NCL,plant-dominant,corn gluten meal,maiz,Maize,4.782775937372152e-11,6.021636191080621e-11,2.5309780803913964e-11,maiz,1.6527238648993423e-7,2.131754827548039e-7,6.79791820893776e-6,1.6532021424930796e-7,2.1323569911671472e-7,6.797943518718564e-6
NCL,plant-dominant,linseed oil,ooil,CropsNES,1.4363083034950174e-9,2.3172626699190236e-9,2.1040351661367658e-9,ooil,-4.93110338416354e-24,2.6172745087137205e-21,8.01640803981791e-6,1.4363083034950125e-9,2.3172626699216408e-9,8.018512074984046e-6
NER,fish-dominant,corn gluten meal,maiz,Maize,2.733014821355516e-10,3.440934966331774e-10,1.4462731887950903e-10,maiz,1.03705233010513e-6,1.310785762292271e-6,3.893788295469809e-5,1.0373256315872656e-6,1.3111298557889043e-6,3.8938027582016964e-5
NER,plant-dominant,coconut oil,cnut,CropsNES,3.0755586435485058e-9,6.254500789993093e-9,1.1083747255257313e-8,cnut,-6.808329075337453e-24,-4.3664631141787875e-23,-6.3674493553826656e-6,3.075558643548499e-9,6.2545007899930495e-9,-6.356365608127409e-6
NER,plant-dominant,corn gluten meal,maiz,Maize,4.782775937372149e-11,6.02163619108062e-11,2.5309780803914006e-11,maiz,1.652723864899342e-7,2.131754827548039e-7,6.797918208937762e-6,1.6532021424930793e-7,2.1323569911671472e-7,6.7979435187185654e-6
NER,plant-dominant,linseed oil,ooil,CropsNES,4.095152933258226e-8,6.606899783812052e-8,5.99895284411919e-8,ooil,-4.931103189309899e-24,2.617274341857928e-21,8.016407575784174e-6,4.095152933258225e-8,6.606899783812314e-8,8.076397104225366e-6
NGA,fish-dominant,corn gluten meal,maiz,Maize,1.1466991629265844e-9,1.4437233251521378e-9,6.068171463965675e-10,maiz,1.0370523291993708e-6,1.310785760850892e-6,3.893788293670139e-5,1.0381990283622973e-6,1.3122294841760443e-6,3.8938489753847786e-5
NGA,fish-dominant,faba beans,opul,Pulses,1.8661640908450693e-6,1.8661640908450693e-6,1.8661640908450693e-6,opul,1.3446284704771055e-5,1.344702098708526e-5,1.3445833552212006e-5,1.5312448795616124e-5,1.531318507793033e-5,1.5311997643057077e-5
NGA,fish-dominant,soybean meal,soyb,Soybean,6.224236264893488e-5,4.7051566061243025e-5,5.253722596330767e-5,soyb,6.487042020490451e-7,4.4926822363783435e-7,-5.1593926613850074e-5,6.289106685098393e-5,4.750083428488086e-5,9.432993494575968e-7
NGA,plant-dominant,coconut oil,cnut,CropsNES,3.76617457565472e-7,7.658947394190002e-7,1.3572599957830887e-6,cnut,-6.808326532141275e-24,-4.366459797237685e-23,-6.367440783673485e-6,3.76617457565472e-7,7.658947394190002e-7,-5.0101807878903966e-6
NGA,plant-dominant,corn gluten meal,maiz,Maize,2.0067235351215205e-10,2.5265158190162413e-10,1.0619300061939952e-10,maiz,1.6527238646467325e-7,2.1317548271378143e-7,6.797918208387923e-6,1.654730588181854e-7,2.1342813429568306e-7,6.798024401388542e-6
NGA,plant-dominant,faba beans,opul,Pulses,3.3590953635211285e-6,3.3590953635211285e-6,3.3590953635211285e-6,opul,3.200602181582354e-5,3.200777437932555e-5,3.200494794307994e-5,3.536511717934467e-5,3.536686974284668e-5,3.536404330660107e-5
NGA,plant-dominant,guar meal,opul,Pulses,4.012252795316882e-6,4.2750094752596955e-6,1.7985960806592989e-6,opul,4.0178443781575514e-5,4.346847917357659e-5,2.505675207241316e-4,4.4190696576892395e-5,4.7743488648836286e-5,2.523661168047909e-4
NGA,plant-dominant,linseed oil,ooil,CropsNES,5.014718510735412e-6,8.090477494840577e-6,7.346016220326694e-6,ooil,-4.93107866315067e-24,2.617253339778073e-21,8.016349168021102e-6,5.014718510735412e-6,8.09047749484058e-6,1.5362365388347796e-5
NGA,plant-dominant,pea flour,opul,Pulses,2.7443589571251004e-6,2.7443589571251004e-6,2.7443589571251004e-6,opul,2.4314320801627434e-5,2.4315652188310176e-5,2.431350500244632e-5,2.7058679758752536e-5,2.7060011145435278e-5,2.705786395957142e-5
NGA,plant-dominant,pea protein concentrate,opul,Pulses,1.5738733296283712e-6,1.953082641769958e-6,3.371189505873449e-6,opul,1.1332118893322461e-5,1.4414493579328704e-5,-1.0391003142258528e-4,1.2905992222950833e-5,1.6367576221098662e-5,-1.0053884191671184e-4
NGA,plant-dominant,soy oil,soyb,Soybean,1.4889095502971044e-6,2.5234410921121627e-6,2.462198753748426e-6,soyb,5.3772010046003495e-22,-7.5335806926239715e-22,5.818472044122668e-7,1.488909550297105e-6,2.523441092112162e-6,3.044045958160693e-6
NGA,plant-dominant,soy protein concentrate,soyb,Soybean,9.41580586484958e-5,8.118366195749221e-5,8.265825495392937e-5,soyb,1.067454262015007e-6,8.969959215375284e-7,-1.3092195025720592e-5,9.52255129105108e-5,8.208065787902974e-5,6.956605992820878e-5
NIC,fish-dominant,corn gluten meal,maiz,Maize,2.7330148213555184e-10,3.440934966331793e-10,1.446273188795084e-10,maiz,1.03705233010513e-6,1.310785762292271e-6,3.893788295469809e-5,1.0373256315872656e-6,1.3111298557889043e-6,3.8938027582016964e-5
NIC,fish-dominant,faba beans,opul,Pulses,1.1129478655551613e-5,1.1129478655551613e-5,1.1129478655551613e-5,opul,1.3446160147373662e-5,1.3446896422867444e-5,1.3445708998993788e-5,2.4575638802925275e-5,2.4576375078419058e-5,2.45751876545454e-5
NIC,fish-dominant,soybean meal,soyb,Soybean,5.68381690862706e-5,4.2966313516193714e-5,4.797568095974559e-5,soyb,6.48707707990336e-7,4.492700590983497e-7,-5.159416197423341e-5,5.748687679426093e-5,4.3415583575292064e-5,-3.6184810144878216e-6
NIC,plant-dominant,coconut oil,cnut,CropsNES,4.3522729310128183e-7,8.850845534155654e-7,1.5684790551607326e-6,cnut,-6.808326133106226e-24,-4.3664592767997555e-23,-6.367439438746806e-6,4.3522729310128183e-7,8.850845534155654e-7,-4.798960383586073e-6
NIC,plant-dominant,corn gluten meal,maiz,Maize,4.782775937372144e-11,6.021636191080612e-11,2.530978080391397e-11,maiz,1.6527238648993423e-7,2.1317548275480387e-7,6.797918208937761e-6,1.6532021424930796e-7,2.132356991167147e-7,6.797943518718565e-6
NIC,plant-dominant,faba beans,opul,Pulses,2.0033061579992905e-5,2.0033061579992905e-5,2.0033061579992905e-5,opul,3.2005488146704424e-5,3.200724068098415e-5,3.20044142918666e-5,5.203854972669733e-5,5.2040302260977054e-5,5.2037475871859506e-5
NIC,plant-dominant,guar meal,opul,Pulses,2.3928379109435968e-5,2.54954143317795e-5,1.0726514773195445e-5,opul,4.017764357940343e-5,4.346755675090666e-5,2.505652836736561e-4,6.41060226888394e-5,6.896297108268615e-5,2.612917984468515e-4
NIC,plant-dominant,linseed oil,ooil,CropsNES,5.79511735117281e-6,9.34953106724789e-6,8.48921549021682e-6,ooil,-4.931074814923302e-24,2.6172500444892454e-21,8.016340003669263e-6,5.79511735117281e-6,9.349531067247893e-6,1.6505555493886084e-5
NIC,plant-dominant,pea flour,opul,Pulses,1.6366880375811184e-5,1.6366880375811184e-5,1.6366880375811184e-5,opul,2.4313989578362537e-5,2.4315320946908383e-5,2.43131737902947e-5,4.068086995417372e-5,4.0682201322719564e-5,4.068005416610588e-5
NIC,plant-dominant,pea protein concentrate,opul,Pulses,9.386307299862793e-6,1.1647845803454453e-5,2.0105188945334274e-5,opul,1.1332030361752528e-5,1.4414353833954423e-5,-1.0390829258631574e-4,2.0718337661615323e-5,2.6062199637408874e-5,-8.380310364098147e-5
NIC,plant-dominant,soy oil,soyb,Soybean,1.3596349684100184e-6,2.304343302031902e-6,2.2484183301154317e-6,soyb,5.3772016997367965e-22,-7.533582343219018e-22,5.81847328800115e-7,1.359634968410019e-6,2.3043433020319012e-6,2.8302656589155464e-6
NIC,plant-dominant,soy protein concentrate,soyb,Soybean,8.598278456240065e-5,7.413488995282443e-5,7.548145140226118e-5,soyb,1.067462989567943e-6,8.970022447706117e-7,-1.3092288993599573e-5,8.705024755196859e-5,7.503189219759504e-5,6.238916240866161e-5
NLD,fish-dominant,corn gluten meal,maiz,Maize,0.005153755493992559,0.006488708860498576,0.002727295269064772,maiz,1.03170761624326e-6,1.3022804555503761e-6,3.883168785634447e-5,0.005154787201608803,0.006490011140954126,0.0027661269569211164
