iso3c_producing,diet,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
ASM,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
ASM,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
ASM,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
ASM,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
ASM,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
ASM,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
ASM,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
ASM,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
ASM,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-4.9203145881277205e-22,8.92511523079886e-6
ASM,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
ASM,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
ASM,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
ASM,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
ASM,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
ASM,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
ASM,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
ASM,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
ASM,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
ASM,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
ASM,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
ASM,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
ATG,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
ATG,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0.001294998692173399,-1.5946152115776976e-22,0.001294998692173399
ATG,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
ATG,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
ATG,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
ATG,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
ATG,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
ATG,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
ATG,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
ATG,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
ATG,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
ATG,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
ATG,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
ATG,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
ATG,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
ATG,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,2.2662477113034483e-4,-2.392580425094711e-23,2.2662477113034483e-4
ATG,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
ATG,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
ATG,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
ATG,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
ATG,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0.006029986428693475,1.8928686201324383e-7,0.006030175715555489
ATG,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0.002070319470115647,1.1557944209136286e-23,0.002070319470115647
ATG,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0.029302983269329157,2.2378251908567527e-5,0.029325361521237724
ATG,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
ATG,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
ATG,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
ATG,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
AUS,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
AUS,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0.01150274531223128,-1.5783166769604087e-22,0.01150274531223128
AUS,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
AUS,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
AUS,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0.2915606489346994,2.775478207849562e-7,0.2915609264825202
AUS,fish-dominant,wheat,salmon_aquaculture_meat,whea,2.533780807702021e-4,1.3643207483589786e-9,2.5337944509095045e-4
AUS,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,4.753124170292392e-4,5.959409310324665e-9,4.753183764385495e-4
AUS,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
AUS,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
AUS,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
AUS,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0.0010963582258566985,3.9305193650764665e-6,0.001100288745221775
AUS,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
AUS,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
AUS,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
AUS,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
AUS,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0.0020129804296404744,-2.388305456700169e-23,0.0020129804296404744
AUS,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0.0062237324696794525,6.492867732481804e-9,0.006223738962547185
AUS,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0.35844809192560106,3.1716077339446866e-7,0.3584484090863745
AUS,plant-dominant,wheat,salmon_aquaculture_meat,whea,2.352796464294734e-4,9.895077162554723e-10,2.3528063593718964e-4
AUS,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,3.5831243745281107e-4,3.5372116862263416e-9,3.583159746644973e-4
AUS,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,9.961200910670103e-4,1.9024548727339612e-7,9.963103365542838e-4
AUS,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,3.420052173411344e-4,1.157796141084815e-23,3.420052173411344e-4
AUS,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0.004840689230059134,2.2942200667899216e-5,0.004863631430727033
AUS,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0.0019734448065420575,1.2311857986540231e-5,0.001985756664528598
AUS,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0.0026786024836271604,1.93537375417039e-5,0.0026979562211688645
AUS,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0.0015573270253646284,8.151724864261529e-6,0.00156547875022889
AUS,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,8.721031342041921e-4,2.8463345102558575e-6,8.74949468714448e-4
AUT,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
AUT,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,2.4700204100451106e-5,-1.5966434754691097e-22,2.4700204100451106e-5
AUT,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
AUT,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
AUT,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,9.75422396727834e-5,3.917353655349391e-7,9.793397503831834e-5
AUT,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.6318562643027206e-5,1.364589668886788e-9,5.6319927232696095e-5
AUT,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0564809731015203e-4,5.961613338915449e-9,1.0565405892349095e-4
AUT,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
AUT,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
AUT,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
AUT,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.6277397577562347e-5,3.934769303142424e-6,2.021216688070477e-5
AUT,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
AUT,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
AUT,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
AUT,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
AUT,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,4.322535717578943e-6,-2.393112421635209e-23,4.322535717578943e-6
AUT,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,2.082163030007262e-6,6.5335170756375034e-9,2.0886965470829e-6
AUT,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,1.1991957700948075e-4,4.943056604110409e-7,1.204138826698918e-4
AUT,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.229580816852525e-5,9.89688822786062e-10,5.2296797857348035e-5
AUT,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,7.964241181842232e-5,3.5381977544181137e-9,7.964595001617674e-5
AUT,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,7.046443606228334e-4,1.9030099450763413e-7,7.04834661617341e-4
AUT,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,2.4193071685249738e-4,1.157912046595591e-23,2.4193071685249738e-4
AUT,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0.0034242501462199626,2.297485496690804e-5,0.0034472250011868704
AUT,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,2.9299315639612224e-5,1.2335841359592388e-5,4.1635156999204616e-5
AUT,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,3.9768641808817094e-5,1.940494600641538e-5,5.9173587815232474e-5
AUT,plant-dominant,pea other,salmon_aquaculture_meat,xpul,2.3121303377219238e-5,8.164250794161497e-6,3.128555417138074e-5
AUT,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,1.2947929891242774e-5,2.8487820879036974e-6,1.5796711979146473e-5
AZE,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
AZE,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.8150836748503426e-10,-1.5966829132538177e-22,3.815083674848746e-10
AZE,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
AZE,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
AZE,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.663120884371478e-10,3.9177357986386617e-7,3.921398919523033e-7
AZE,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.816386096588309e-9,1.3646665170065326e-9,7.181052613594842e-9
AZE,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0910969589559595e-8,5.96224317351545e-9,1.6873212763075045e-8
AZE,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
AZE,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
AZE,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
AZE,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,2.8061877188232924e-6,3.934822310108267e-6,6.741010028931559e-6
AZE,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
AZE,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
AZE,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
AZE,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
AZE,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-2.393122765834067e-23,6.676396430985706e-11
AZE,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,6.533530679462452e-9,6.541350076377544e-9
AZE,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861107e-10,4.943649442234309e-7,4.948152926145095e-7
AZE,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.400929946832e-9,9.897405767241588e-10,6.390670523556158e-9
AZE,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.225192459821848e-9,3.538479538360361e-9,1.176367199818221e-8
AZE,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,8.035741194818278e-9,1.9043518205552417e-7,1.9847092325034246e-7
AZE,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,2.7589699660480525e-9,1.1581922456811972e-23,2.758969966048064e-9
AZE,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,3.9050036442526276e-8,2.3053796034180082e-5,2.3092846070622608e-5
AZE,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,5.051137893881925e-6,1.2336140490030635e-5,1.738727838391256e-5
AZE,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,6.8560268130341785e-6,1.9405584699332254e-5,2.626161151236643e-5
AZE,plant-dominant,pea other,salmon_aquaculture_meat,xpul,3.986062100601267e-6,8.164407022682492e-6,1.2150469123283758e-5
AZE,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,2.23219477633671e-6,2.8488126150932154e-6,5.0810073914299255e-6
BDI,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BDI,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,5.649615176133824e-6,-1.5966738932189442e-22,5.649615176133824e-6
BDI,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BDI,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BDI,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.663120884371479e-10,3.9177357986386617e-7,3.921398919523033e-7
BDI,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.802033252372569e-9,1.3646665170261194e-9,7.166699769398689e-9
BDI,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0884045062170762e-8,5.962243173675981e-9,1.6846288235846742e-8
BDI,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
BDI,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
BDI,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
BDI,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,5.731940398486052e-7,3.9348310965662705e-6,4.5080251364148755e-6
BDI,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
BDI,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
BDI,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
BDI,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BDI,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,9.886826558234194e-7,-2.3931203999548692e-23,9.886826558234194e-7
BDI,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,6.533530679462451e-9,6.5413500763775436e-9
BDI,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,4.943649442234307e-7,4.948152926145094e-7
BDI,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.387602305774528e-9,9.8974057673735e-10,6.377342882511878e-9
BDI,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,3.5384795384321817e-9,1.1743375046837833e-8
BDI,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,4.839645034530008e-10,1.9043518349364818e-7,1.9091914799710119e-7
BDI,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,1.6616308281819713e-10,1.158192248684166e-23,1.661630828182087e-10
BDI,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,2.3518467106575597e-9,2.3053796880212693e-5,2.3056148726923352e-5
BDI,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,1.0317492717274894e-6,1.2336190074023818e-5,1.3367939345751308e-5
BDI,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,1.400417256448297e-6,1.9405690569351443e-5,2.080610782579974e-5
BDI,plant-dominant,pea other,salmon_aquaculture_meat,xpul,8.14196079330405e-7,8.164432919190935e-6,8.97862899852134e-6
BDI,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,4.5594980442502687e-7,2.8488176752935947e-6,3.3047674797186215e-6
BEL,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BEL,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,8.646631491728466e-4,-1.5953023209864347e-22,8.646631491728466e-4
BEL,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BEL,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BEL,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,1.05,0,1.05
BEL,fish-dominant,wheat,salmon_aquaculture_meat,whea,1.912421177604781e-4,1.3644055432276931e-9,1.9124348216602131e-4
BEL,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,3.587514474583283e-4,5.9601042751773705e-9,3.587574075626035e-4
BEL,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
BEL,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
BEL,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
BEL,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0.0020078682577371566,3.926932725002349e-6,0.002011795190462159
BEL,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
BEL,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
BEL,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
BEL,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BEL,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,1.5131605110524815e-4,-2.3927606481070814e-23,1.5131605110524815e-4
BEL,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,1.05,0,1.05
BEL,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,1.05,0,1.05
BEL,plant-dominant,wheat,salmon_aquaculture_meat,whea,1.775819664918725e-4,9.895648219907977e-10,1.7758295605669447e-4
BEL,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.704433988532013e-4,3.5375226090240396e-9,2.7044693637581036e-4
BEL,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0.07031970716866803,1.7704383724144616e-7,0.07031988421250528
BEL,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0.024143380852627915,1.130229572311425e-23,0.024143380852627915
BEL,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0.34172169822181053,1.5175814295536924e-05,0.3417368740361061
BEL,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0.003614162863926881,1.2291617755843607e-5,0.003626454481682725
BEL,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0.004905587220607825,1.9310521304474624e-5,0.004924897741912299
BEL,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0.0028520855933766424,8.141153886179597e-6,0.002860226747262822
BEL,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0.0015971679322909198,2.844268931901535e-6,0.0016000122012228214
BEN,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BEN,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,1.5795837126301767e-5,-1.5966576929197166e-22,1.5795837126301767e-5
BEN,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BEN,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BEN,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,1.8207413611102162e-5,3.917664468237646e-7,1.8599180057925925e-5
BEN,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
BEN,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BEN,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
BEN,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
BEN,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
BEN,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.4680443441319023e-5,3.93477558689082e-6,1.8615219028209842e-5
BEN,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
BEN,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
BEN,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
BEN,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.993498922985645e-6,-4.920314251655439e-22,8.993498922985645e-6
BEN,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,2.764271497102809e-6,-2.3931161507527904e-23,2.764271497102809e-6
BEN,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,3.8866037544620745e-7,6.533528140189053e-9,3.951939035863965e-7
BEN,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,2.2384408498355013e-5,4.943538783792035e-7,2.2878762376734215e-5
BEN,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
BEN,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BEN,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.000901547372787e-7,1.904351264380883e-7,4.905252811753671e-7
BEN,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,1.0303215396742102e-7,1.158192129545573e-23,1.0303215396742103e-7
BEN,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,1.458301256154267e-6,2.305376331505066e-5,2.451206457120493e-5
BEN,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,2.642479819437423e-5,1.2335876820222551e-5,3.876067501459678e-5
BEN,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,3.586699249867715e-5,1.9405021720720635e-5,5.527201421939778e-5
BEN,plant-dominant,pea other,salmon_aquaculture_meat,xpul,2.0852902615509976e-5,8.164269314382427e-6,2.9017171929892405e-5
BEN,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,1.1677625464685585e-5,2.8487857067710513e-6,1.4526411171456637e-5
BES,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
BES,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
BES,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
BES,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
BES,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
BES,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
BES,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
BES,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
BES,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
